Time,PositionChangeX,PositionChangeY,PositionChangeZ,RotationChangeX,RotationChangeY,RotationChangeZ,RotationSpeedX,RotationSpeedY,RotationSpeedZ,RotationSpeedTotal
12.30348,0,0,0,0,0,0,0,0,0,0
12.32348,0.001011413,1.128047,-0.1113401,6.333649,-2.997375,0.134723,316.6752,149.8653,6.735997,350.4114
12.33869,0.0008551441,1.129056,-0.1150896,6.940155,-2.782501,0.2247218,39.89511,14.13412,5.919989,42.73687
12.35274,0.0008598119,1.129584,-0.1156663,7.09848,-2.755188,0.2396351,11.26754,1.943803,1.061334,11.48313
12.3698,0.0007933229,1.130094,-0.1162152,7.389221,-2.703033,0.2078941,17.04103,3.056903,1.860257,17.41269
12.40612,0.0008960366,1.130369,-0.1169079,7.750732,-2.697815,0.2310522,9.952531,0.1436673,0.6375515,9.973965
12.42025,0.000953462,1.13075,-0.1176356,8.042297,-2.652191,0.2394396,20.6336,3.228724,0.5935623,20.89312
12.43416,0.001064299,1.131165,-0.1180854,8.374054,-2.664886,0.2208309,23.8579,0.9129689,1.338728,23.91286
12.44834,0.001010181,1.131491,-0.118524,8.566711,-2.603821,0.1453199,13.58822,4.306989,5.325082,15.21664
12.46204,0.001060396,1.131895,-0.1189251,8.794434,-2.561615,0.06519483,16.62031,3.080393,5.848959,17.8867
12.47602,0.001029961,1.1324,-0.1192646,8.979156,-2.48526,0.002053626,13.21255,5.461391,4.516235,14.99315
12.49165,0.001082461,1.13278,-0.1195597,9.225433,-2.42392,-0.05523682,15.75403,3.923865,3.664227,16.6437
12.50543,0.001086902,1.133243,-0.1198001,9.432922,-2.380432,-0.04959106,15.05765,3.155928,0.4097169,15.39028
12.52106,0.001102513,1.133772,-0.1202233,9.741211,-2.308197,-0.07382202,19.72686,4.6222,1.550497,20.32038
12.5369,0.001081763,1.13423,-0.1205454,10.12213,-2.242798,-0.1044617,24.0472,4.128597,1.934256,24.47559
12.55149,0.0009983126,1.13481,-0.1206854,10.50601,-2.237579,-0.11203,26.31246,0.3576938,0.5187606,26.32
12.56691,0.0009576976,1.135355,-0.1207632,10.87921,-2.289307,-0.1347351,24.20087,3.35436,1.472356,24.47655
12.58088,0.0007714871,1.135804,-0.1208971,11.2709,-2.338501,-0.141571,28.03741,3.521333,0.4893167,28.26191
12.59511,0.0005305689,1.136288,-0.1209329,11.61328,-2.389832,-0.2294922,24.07026,3.608716,6.18116,25.11189
12.60931,0.000323778,1.136681,-0.1210065,11.9502,-2.485901,-0.2832336,23.71643,6.762621,3.783029,24.95022
12.62429,9.550713E-05,1.137155,-0.1209981,12.14902,-2.580475,-0.3539124,13.27222,6.313216,4.718105,15.43596
12.63833,-0.0001327638,1.137219,-0.1214326,12.38812,-2.715363,-0.3562927,17.03377,9.609348,0.1695767,19.55805
12.65262,-0.0004490446,1.137329,-0.1217926,12.55225,-2.839874,-0.3893433,11.48762,8.715039,2.31333,14.60372
12.66637,-0.0007453058,1.137685,-0.1218587,12.70065,-2.966736,-0.4200134,10.78644,9.22049,2.229154,14.36433
12.67968,-0.0008662809,1.138033,-0.121797,12.84421,-3.091675,-0.4517822,10.78513,9.386544,2.386759,14.49561
12.69382,-0.001093745,1.138195,-0.1216917,12.9516,-3.233398,-0.4100342,7.596843,10.0255,2.953248,12.9207
12.70779,-0.001377456,1.138074,-0.121571,12.98645,-3.345734,-0.4250488,2.495323,8.043155,1.075043,8.489681
12.72229,-0.001598138,1.13799,-0.121469,12.92691,-3.455017,-0.4509277,4.105748,7.535973,1.784559,8.765426
12.73748,-0.001825232,1.138205,-0.1213754,12.83798,-3.543304,-0.4711304,5.854712,5.81252,1.330068,8.356562
12.75403,-0.002027253,1.137987,-0.1212224,12.70758,-3.656219,-0.4572754,7.877405,6.821063,0.8369628,10.45375
12.76985,-0.002410086,1.137761,-0.1209183,12.52832,-3.872681,-0.4763184,11.33361,13.68562,1.203979,17.81001
12.78549,-0.002566034,1.137845,-0.1204689,12.60254,-3.960297,-0.4893494,4.745944,5.602634,0.8332723,7.389712
12.80167,-0.002665648,1.137849,-0.1202687,12.70822,-4.053345,-0.5251465,6.531651,5.750796,2.212425,8.979362
12.81717,-0.002861673,1.13772,-0.1200664,12.71213,-4.077393,-0.6221008,0.252046,1.551658,6.255861,6.450346
12.83399,-0.00309696,1.137448,-0.11974,12.68378,-4.16394,-0.7171021,1.684688,5.142922,5.645246,7.82027
12.85144,-0.00326919,1.137522,-0.1195114,12.65103,-4.177643,-0.7976074,1.876899,0.7853941,4.614409,5.043051
12.86745,-0.003318088,1.137505,-0.1194911,12.59854,-4.2164,-0.8258667,3.279118,2.421209,1.765386,4.442011
12.88309,-0.003391065,1.137384,-0.1198473,12.60956,-4.24588,-0.9143372,0.7042185,1.884418,5.655206,6.002359
12.90211,-0.003360013,1.137448,-0.1201016,12.67276,-4.242065,-0.9646301,3.322571,0.2005415,2.643939,4.250895
12.91735,-0.003326694,1.137633,-0.1200825,12.7403,-4.232056,-1.03656,4.43154,0.656821,4.7199,6.507489
12.93381,-0.003330072,1.137777,-0.1201262,12.83548,-4.163208,-1.175262,5.783624,4.183346,8.427884,11.04445
12.95009,-0.003367135,1.137937,-0.1201764,12.91129,-4.089966,-1.361298,4.657136,4.499649,11.42911,13.13622
12.97071,-0.00339473,1.138049,-0.1202573,12.98779,-4.05954,-1.390472,3.709609,1.475261,1.414594,4.235406
12.98653,-0.003468378,1.138175,-0.1204073,13.04825,-4.021973,-1.393127,3.822941,2.375588,0.1678929,4.504052
13.00362,-0.003652226,1.138251,-0.120723,13.0683,-3.94223,-1.40567,1.17328,4.666332,0.7339695,4.867232
13.01965,-0.003813084,1.13832,-0.1209839,13.06348,-3.866333,-1.368896,0.3006482,4.732354,2.292918,5.267166
13.03634,-0.003965084,1.138407,-0.1211707,13.07007,-3.709167,-1.421143,0.3949263,9.416067,3.130157,9.930568
13.05525,-0.004062243,1.138384,-0.1212945,13.04083,-3.667206,-1.408173,1.546408,2.219532,0.6860371,2.790761
13.0723,-0.004169449,1.138372,-0.1213889,13.00897,-3.587463,-1.436523,1.868979,4.677818,1.663105,5.304808
13.08804,-0.004259484,1.13833,-0.1214911,12.97253,-3.531769,-1.537506,2.315075,3.538536,6.415899,7.684047
