Time,PositionChangeX,PositionChangeY,PositionChangeZ,RotationChangeX,RotationChangeY,RotationChangeZ,RotationSpeedX,RotationSpeedY,RotationSpeedZ,RotationSpeedTotal
12.3673,0,0,0,0,0,0,0,0,0,0
12.3873,0.0130995,1.088247,-0.05056495,-4.018607,10.65775,2.711923,200.9258,532.8752,135.5931,585.4166
12.40357,0.01273244,1.088515,-0.05033787,-3.913616,10.32607,2.691003,6.453655,20.39092,1.286979,21.42652
12.41704,0.01266204,1.088551,-0.05018278,-3.872653,10.17785,2.732358,3.041144,11.00659,3.070834,11.8247
12.43151,0.01259754,1.088559,-0.04999916,-3.869552,10.05536,2.717421,0.2151331,8.466122,1.031374,8.531425
12.4669,0.012566,1.088475,-0.04972749,-3.944042,9.905658,2.763937,2.104713,4.229474,1.314321,4.903642
12.48102,0.01249843,1.088381,-0.0494988,-3.99929,9.782609,2.762564,3.911119,8.710775,0.09721847,9.549026
12.49502,0.01239483,1.088205,-0.04928834,-4.060059,9.664204,2.78342,4.340684,8.457766,1.48968,9.622602
12.50898,0.01232132,1.088,-0.04907895,-4.07505,9.524645,2.731708,1.073776,9.996311,3.702985,10.71407
12.52369,0.01225924,1.087861,-0.04882216,-4.104294,9.366443,2.742767,1.988264,10.75588,0.7518803,10.96392
12.53689,0.01221955,1.087763,-0.04854637,-4.086745,9.222421,2.726875,1.330153,10.9165,1.205234,11.06309
12.55064,0.01219954,1.087711,-0.0482664,-4.061545,9.056814,2.726166,1.833264,12.04494,0.0510473,12.18377
12.56438,0.01218423,1.087703,-0.04799289,-4.026625,8.897643,2.716203,2.539929,11.58066,0.723791,11.87799
12.57829,0.01218252,1.087745,-0.04770992,-4.000801,8.744122,2.677524,1.856663,11.04122,2.780605,11.53635
12.59222,0.01218777,1.087808,-0.0474382,-3.961003,8.58951,2.650641,2.856908,11.099,1.930166,11.62219
12.60608,0.01218687,1.087882,-0.04724871,-3.90614,8.421311,2.648797,3.958718,12.13596,0.132104,12.76598
12.62214,0.01221677,1.088007,-0.04706931,-3.848566,8.2439,2.616287,3.585322,11.04477,2.023513,11.78711
12.63403,0.01227189,1.088172,-0.04682222,-3.748348,8.05244,2.603688,8.42997,16.10525,1.060164,18.20899
12.65022,0.0124222,1.088495,-0.04649883,-3.671009,7.881554,2.585362,4.774095,10.55049,1.132293,11.63558
12.66603,0.01256445,1.088596,-0.04616197,-3.582956,7.680557,2.535263,5.569162,12.71352,3.169693,14.23714
12.68207,0.01271256,1.088775,-0.04582845,-3.514407,7.479133,2.533353,4.274279,12.56021,0.119893,13.26811
12.69778,0.0128974,1.089136,-0.04515679,-3.353438,7.145281,2.421908,10.24458,21.24659,7.092553,24.63074
12.71749,0.01309088,1.089236,-0.04481599,-3.277429,6.966982,2.3925,3.85809,9.048159,1.493055,9.949032
12.73258,0.01346408,1.089296,-0.04430282,-3.151824,6.59836,2.320907,8.324612,24.42978,4.744786,26.24169
12.75549,0.01376263,1.089226,-0.04394193,-3.107638,6.398915,2.278613,1.928577,8.703904,1.846,9.104124
12.77211,0.01436078,1.089315,-0.0431134,-3.006973,6.036742,2.227309,6.055642,21.78489,3.085642,22.82046
12.79719,0.01478745,1.089354,-0.04266421,-2.957413,5.863502,2.172414,1.976421,6.908953,2.189397,7.512212
12.81454,0.01526615,1.089332,-0.04228684,-2.923424,5.707626,2.08397,1.959974,8.987024,5.098746,10.51691
12.83045,0.01576973,1.089327,-0.04192096,-2.865509,5.575862,1.969167,3.638629,8.277978,7.212078,11.56627
12.84673,0.0162377,1.089369,-0.04169202,-2.766699,5.431656,1.886645,6.070776,8.858683,5.069604,11.87567
12.86313,0.01679844,1.089499,-0.04150449,-2.638178,5.291271,1.810475,7.83533,8.559134,4.644261,12.49881
12.87919,0.01796799,1.089745,-0.0408904,-2.454593,5.129396,1.524425,11.43115,10.07826,17.80987,23.44001
12.89533,0.01865035,1.089965,-0.04072012,-2.437709,5.203133,1.315412,1.045616,4.568571,12.95013,13.77211
12.91151,0.01928394,1.090218,-0.04057406,-2.370102,5.293906,1.193607,4.17826,5.610882,7.528413,10.27701
12.92842,0.02000565,1.090491,-0.04045002,-2.218509,5.347341,1.116152,8.967728,3.161278,4.582262,10.55514
12.9442,0.02072802,1.09093,-0.04038614,-2.006041,5.425281,1.051289,13.45883,4.937201,4.108016,14.91281
12.96085,0.02150582,1.091254,-0.04057518,-1.751616,5.50493,1.030594,15.27973,4.783391,1.242612,16.05911
12.97686,0.02295738,1.092092,-0.040905,-1.38333,5.679868,0.9935264,23.00995,10.9299,2.31663,25.57904
12.99391,0.02375071,1.09249,-0.04120092,-1.104146,5.839973,0.9724931,16.36768,9.386748,1.232765,18.90851
13.00985,0.02452468,1.093045,-0.04148281,-0.8383683,6.048654,0.9180647,16.67792,13.095,3.416397,21.47798
13.02696,0.02525865,1.093524,-0.04182952,-0.5451008,6.284292,0.9178626,17.14158,13.77285,0.01248606,21.98921
13.04326,0.02596533,1.094058,-0.04229802,-0.2869909,6.526966,0.8883197,15.83802,14.8904,1.812628,21.81404
13.05979,0.02740872,1.095189,-0.04312257,0.2225952,6.89997,0.8786476,30.81523,22.55611,0.5850058,38.19291
13.07672,0.02798584,1.095489,-0.04390283,0.5675354,7.111904,0.8470364,20.38068,12.52203,1.868034,23.99298
13.093,0.02840381,1.095923,-0.04477259,0.8095703,7.331888,0.8391067,14.86163,13.50767,0.487205,20.08887
13.10923,0.0289876,1.096223,-0.04561742,1.045776,7.457434,0.8120525,14.554,7.735574,1.667881,16.56623
13.12633,0.02932332,1.09664,-0.04634017,1.240936,7.622797,0.8373982,11.41327,9.670748,1.482261,15.03274
13.14228,0.03018682,1.097361,-0.04780632,1.711487,7.903163,0.7764684,29.49946,17.57653,3.820638,34.55069
13.15963,0.03044452,1.097784,-0.04859529,1.941833,7.974598,0.7862532,13.27996,4.118375,0.564115,13.91534
13.1757,0.0306944,1.098203,-0.04942212,2.171082,8.050332,0.781122,14.26103,4.71123,0.3189369,15.02247
13.19307,0.03085408,1.098621,-0.05033492,2.452576,8.092688,0.7906302,16.21357,2.439605,0.5476552,16.40522
13.20873,0.0309666,1.099081,-0.05136646,2.70282,8.12648,0.8122658,15.97857,2.157715,1.381474,16.18267
