Time,PositionChangeX,PositionChangeY,PositionChangeZ,RotationChangeX,RotationChangeY,RotationChangeZ,RotationSpeedX,RotationSpeedY,RotationSpeedZ,RotationSpeedTotal
12.05154,0,0,0,0,0,0,0,0,0,0
12.07154,-0.002019808,1.146564,-0.05452199,-2.777133,3.519831,-1.839752,138.8535,175.9875,91.9855,242.3081
12.08417,-0.001607083,1.146935,-0.05450041,-2.630414,3.52547,-1.840332,11.62318,0.4467591,0.04593186,11.63185
12.09649,-0.001490464,1.147044,-0.05439658,-2.599816,3.50086,-1.783173,2.483442,1.995667,4.637574,5.626478
12.10993,-0.001338974,1.147142,-0.05422298,-2.451174,3.421818,-1.775269,11.06103,5.881351,0.5881351,12.54123
12.14354,-0.001242053,1.147286,-0.0540102,-2.434973,3.36373,-1.813446,0.4821383,1.727889,1.135885,2.123274
12.1574,-0.001159836,1.14732,-0.05390278,-2.432279,3.332234,-1.830627,0.1937393,2.272033,1.239491,2.595382
12.17512,-0.001056438,1.147271,-0.05383176,-2.529547,3.271037,-1.812256,5.489988,3.453547,1.036925,6.568271
12.18948,-0.001058953,1.14732,-0.05373353,-2.521183,3.209807,-1.76239,0.5824752,4.264399,3.473593,5.530843
12.20173,-0.001081172,1.147441,-0.0536003,-2.488481,3.158144,-1.778839,2.669157,4.215375,1.342048,5.166708
12.21423,-0.00106583,1.147608,-0.05346546,-2.392251,3.100698,-1.766693,7.698459,4.595147,0.9717687,9.018092
12.22742,-0.0009697657,1.147739,-0.05332769,-2.295474,3.045729,-1.796448,7.340809,4.169283,2.257108,8.738703
12.24147,-0.0008795131,1.1479,-0.05315685,-2.228091,2.977798,-1.783295,4.794463,4.833548,0.9358757,6.872112
12.25498,-0.0007928275,1.147984,-0.05302037,-2.12777,2.904581,-1.801636,7.424578,5.41879,1.357521,9.291422
12.2691,-0.0007305145,1.14807,-0.05288732,-2.063405,2.861176,-1.831543,4.559076,3.073972,2.11849,5.892578
12.2824,-0.0006646495,1.148116,-0.05276228,-2.030193,2.780224,-1.814026,2.496845,6.088354,1.317269,6.710997
12.29667,-0.0005792137,1.148135,-0.05260883,-1.950239,2.713921,-1.802856,5.601283,4.645644,0.7824693,7.31906
12.31033,-0.0004703887,1.148254,-0.05237269,-1.812492,2.649245,-1.777649,10.08856,4.735857,1.846068,11.2967
12.3249,-0.0003476739,1.148491,-0.05210249,-1.648571,2.591461,-1.785065,11.24302,3.962583,0.5086675,11.93173
12.33836,-0.0002295058,1.148751,-0.05180698,-1.496708,2.565527,-1.786377,11.28185,1.927165,0.09749185,11.44568
12.35266,-0.0001380444,1.14904,-0.05145523,-1.448682,2.551994,-1.788086,3.360555,0.9458233,0.1195623,3.493166
12.36615,-9.225681E-06,1.149148,-0.05124491,-1.377876,2.521876,-1.797668,5.249611,2.233347,0.7105077,5.749007
12.38038,0.0001108758,1.149442,-0.05106187,-1.254641,2.514256,-1.827179,8.657688,0.5360134,2.0733,8.918601
12.39392,0.0002690945,1.149742,-0.05080617,-1.093505,2.503419,-1.817505,11.89943,0.8000563,0.7144165,11.94767
12.40804,0.0004136246,1.150078,-0.05070365,-0.9753084,2.508479,-1.79776,8.36953,0.3582861,1.398163,8.493071
12.42169,0.0005686469,1.150203,-0.05060877,-0.8713856,2.520466,-1.823425,7.612128,0.8780914,1.880117,7.889891
12.43574,0.0006182194,1.150197,-0.05065513,-0.7964303,2.553034,-1.858246,5.337317,2.319219,2.479593,6.325671
12.44962,0.0007820595,1.150301,-0.05070639,-0.7446132,2.553102,-1.879364,3.731612,0.004893208,1.520775,4.029603
12.4642,0.0009291321,1.150492,-0.05070321,-0.6612645,2.583659,-1.869751,5.716753,2.095997,0.6593838,6.12448
12.47749,0.001034494,1.150719,-0.05051383,-0.5520803,2.54964,-1.832672,8.219382,2.561378,2.791098,9.050366
12.49131,0.001186555,1.150985,-0.05057884,-0.4049657,2.5281,-1.828857,10.63871,1.557961,0.2758431,10.75572
12.50541,0.001303295,1.151267,-0.05066149,-0.2745812,2.479638,-1.775238,9.251134,3.438858,3.804832,10.57762
12.51856,0.001327794,1.151532,-0.05083124,-0.1684399,2.425092,-1.765472,8.06902,4.145871,0.7424056,9.102115
12.53286,0.001299571,1.15194,-0.05125068,-0.0321605,2.372961,-1.75412,9.530008,3.644705,0.7938117,10.23402
12.54661,0.001493193,1.152294,-0.05136967,0.1769714,2.29207,-1.764526,15.21832,5.887023,0.7572519,16.33486
12.56073,0.001650821,1.15273,-0.05150472,0.3714294,2.227297,-1.75235,13.76614,4.584391,0.8620038,14.535
12.57488,0.001898339,1.152898,-0.05166363,0.5505371,2.158386,-1.755585,12.65553,4.869003,0.2285714,13.56178
12.5888,0.002117861,1.152933,-0.05201884,0.664032,2.112198,-1.774536,8.156819,3.318437,1.362029,8.910715
12.60244,0.002420075,1.152982,-0.05232956,0.7604065,2.030148,-1.796478,7.06389,6.014819,1.608276,9.416111
12.61615,0.002664108,1.153114,-0.05264516,0.8722229,1.960996,-1.829102,8.158653,5.045717,2.380349,9.883772
12.63008,0.002921702,1.153573,-0.05277228,1.05661,1.9092,-1.820923,13.23277,3.716652,0.586955,13.75733
12.6441,0.00319439,1.153842,-0.05301128,1.252869,1.864529,-1.840393,13.99374,3.185638,1.388277,14.41875
12.65793,0.003442775,1.153928,-0.05322886,1.424835,1.822675,-1.856354,12.44273,3.027325,1.154844,12.85768
12.67194,0.003626117,1.154047,-0.05362166,1.495605,1.784154,-1.852112,5.049537,2.747959,0.3026674,5.756797
12.68567,0.003716661,1.154111,-0.0539379,1.594147,1.744614,-1.840698,7.177549,2.8808,0.831342,7.778647
12.69972,0.004003735,1.154339,-0.05421177,1.702911,1.708888,-1.825775,7.74099,2.543406,1.062106,8.21705
12.71354,0.004277188,1.154525,-0.05453473,1.832642,1.702207,-1.797455,9.390584,0.4837774,2.049979,9.623903
12.72759,0.004610814,1.154752,-0.05483583,1.936646,1.678875,-1.807343,7.399145,1.6609,0.7034398,7.615823
12.7414,0.004926275,1.154958,-0.0550233,2.065369,1.684589,-1.802002,9.318973,0.4136288,0.3866335,9.336157
12.7553,0.005282069,1.155222,-0.05529381,2.230316,1.680617,-1.820526,11.87178,0.2855378,1.333242,11.94982
12.76893,0.005507382,1.155469,-0.05562323,2.415253,1.727488,-1.824097,13.56463,3.437859,0.2618914,13.99595
12.78288,0.005886817,1.155713,-0.05590881,2.569946,1.779405,-1.889099,11.08963,3.721876,4.659875,12.59153
12.79685,0.006249893,1.156008,-0.05617536,2.732605,1.814166,-1.897217,11.64789,2.489193,0.5813016,11.92507
12.81058,0.006577741,1.156379,-0.0564659,2.965118,1.866541,-1.917908,16.93582,3.81487,1.507085,17.42545
12.82521,0.006940966,1.156788,-0.05685793,3.216248,1.92468,-1.93219,17.16498,3.973869,0.9762076,17.646
12.83833,0.007194491,1.15712,-0.05725779,3.45166,2.000129,-1.958282,17.93172,5.747067,1.987505,18.93477
12.85266,0.007504448,1.157372,-0.05773015,3.678558,2.073765,-1.975555,15.83494,5.138968,1.205458,16.69154
12.86631,0.007778451,1.157685,-0.05795423,3.909821,2.161436,-2.009155,16.95184,6.426425,2.462915,18.29562
12.88022,0.008103192,1.158078,-0.05820976,4.138275,2.232481,-2.016296,16.42229,5.107013,0.5133338,17.20572
12.89457,0.008352447,1.158304,-0.05859128,4.45697,2.300335,-2.048279,22.20586,4.727905,2.228454,22.8127
12.90831,0.008556565,1.158989,-0.05875667,4.662567,2.37837,-2.027649,14.96591,5.680302,1.501701,16.07792
12.92234,0.008723257,1.159298,-0.05901426,4.953522,2.438646,-2.017303,20.73031,4.294625,0.7371067,21.18332
12.93622,0.008920426,1.159604,-0.05923194,5.128571,2.488766,-2.054688,12.61613,3.61231,2.694343,13.39682
12.94998,0.009082235,1.159916,-0.05933452,5.339386,2.534486,-2.036865,15.31283,3.320882,1.294541,15.72218
12.96348,0.009275312,1.160418,-0.05950169,5.613403,2.544527,-2.002197,20.30156,0.7439412,2.568501,20.47691
12.97758,0.009398904,1.161011,-0.05971202,5.884338,2.588606,-1.963959,19.22035,3.126987,2.712672,19.66109
12.99171,0.009479644,1.161111,-0.06000086,6.156097,2.612691,-1.929504,19.22807,1.704116,2.437787,19.45676
13.00559,0.009564154,1.161135,-0.06028232,6.357697,2.648617,-1.934296,14.52567,2.588521,0.3452209,14.75854
13.01951,0.009674076,1.161394,-0.06039148,6.508911,2.634775,-1.919861,10.86399,0.9954094,1.037068,10.95868
13.03339,0.009635076,1.161772,-0.0605318,6.719543,2.641593,-1.891693,15.1734,0.4911548,2.029129,15.31635
13.04728,0.00971764,1.16211,-0.06066509,6.942535,2.58904,-1.839539,16.05493,3.783576,3.755012,16.91675
13.06134,0.009629451,1.162357,-0.06074674,7.152283,2.548666,-1.7612,14.92002,2.87199,5.572485,16.18357
13.07552,0.009518083,1.162569,-0.06082797,7.352905,2.502159,-1.730682,14.14239,3.278521,2.151261,14.67596
13.0891,0.009435454,1.162896,-0.06091965,7.573883,2.458673,-1.721527,16.27991,3.203822,0.6744888,16.60587
13.10275,0.009237329,1.163421,-0.06081417,7.836548,2.426719,-1.687225,19.24427,2.340973,2.513136,19.54835
13.11685,0.009212935,1.163619,-0.06110481,8.029358,2.372356,-1.644775,13.66978,3.853415,3.009601,14.5179
13.13077,0.009140801,1.163813,-0.06119412,8.233948,2.297792,-1.590302,14.69974,5.356722,3.913937,16.12748
13.1448,0.009104183,1.16395,-0.06134535,8.353271,2.229789,-1.570679,8.501155,4.844136,1.398016,9.883812
13.15839,0.009012042,1.163973,-0.06155908,8.488586,2.163798,-1.541809,9.962646,4.857745,2.125544,11.28583
13.1724,0.008928843,1.164159,-0.06178739,8.553162,2.149461,-1.551453,4.608453,1.023617,0.6882189,4.770668
13.18641,0.008844711,1.164256,-0.06188744,8.610291,2.119503,-1.516571,4.078432,2.139434,2.490196,5.235633
