Time,PositionChangeX,PositionChangeY,PositionChangeZ,RotationChangeX,RotationChangeY,RotationChangeZ,RotationSpeedX,RotationSpeedY,RotationSpeedZ,RotationSpeedTotal
13.87338,0,0,0,0,0,0,0,0,0,0
13.89338,-0.0110166,1.130513,-0.0327227,-5.182956,-2.887878,-0.9973145,259.1418,144.3906,49.86458,300.8149
13.90908,-0.01132446,1.130506,-0.0323166,-5.189733,-2.439117,-1.015778,0.4317698,28.58983,1.176256,28.61727
13.92298,-0.01148416,1.130453,-0.03239538,-5.162552,-2.371124,-1.017487,1.955421,4.889651,0.1228997,5.267586
13.94015,-0.01164128,1.130439,-0.03247722,-5.14634,-2.262421,-1.051971,0.9439476,6.332093,2.008777,6.709816
13.97764,-0.01173197,1.130529,-0.03260057,-5.058156,-2.194977,-1.034515,2.352103,1.798667,0.4655374,2.997386
13.99154,-0.0117937,1.130646,-0.03270258,-4.950321,-2.090332,-1.057373,7.761702,7.531091,1.645024,10.93926
14.00723,-0.01186555,1.130812,-0.03277213,-4.843794,-2.004822,-1.072052,6.788527,5.448712,0.9353427,8.754851
14.01933,-0.0119618,1.13099,-0.03280221,-4.787159,-1.903778,-1.099792,4.682804,8.35386,2.293464,9.847619
14.03343,-0.01205808,1.13112,-0.03284086,-4.759106,-1.770386,-1.094147,1.989447,9.462319,0.4004871,9.677488
14.04705,-0.01215484,1.131236,-0.03287585,-4.706131,-1.652191,-1.054413,3.88829,8.674739,2.916218,9.943551
14.06133,-0.01227597,1.131382,-0.03287606,-4.63873,-1.546356,-1.026245,4.721031,7.411741,1.972617,9.00629
14.07485,-0.01240063,1.13156,-0.03285687,-4.558722,-1.464294,-1.010681,5.917484,6.068693,1.150998,8.553972
14.08899,-0.01244951,1.131711,-0.03283238,-4.471846,-1.370758,-1.002258,6.147368,6.618083,0.5959514,9.052311
14.10248,-0.01248722,1.131823,-0.03280458,-4.432808,-1.291595,-0.9739075,2.891621,5.864632,2.100325,6.867805
14.11669,-0.01261808,1.131914,-0.03274919,-4.383077,-1.223694,-0.9369202,3.502552,4.781091,2.604351,6.473742
14.13046,-0.01282587,1.132001,-0.03265492,-4.326794,-1.173096,-0.9576111,4.084446,3.672458,1.501765,5.694291
14.14524,-0.01305096,1.132103,-0.03251643,-4.289273,-1.167542,-0.9419861,2.538928,0.3759845,1.057715,2.776019
14.15957,-0.0132943,1.132206,-0.03236989,-4.199783,-1.176239,-0.9319458,6.243695,0.6069075,0.7006056,6.312124
14.17514,-0.01355718,1.132315,-0.03220997,-4.134536,-1.176636,-0.9296875,4.190873,0.02548239,0.1450536,4.19346
14.18923,-0.01382351,1.132457,-0.03204695,-4.009922,-1.201111,-0.946106,8.83826,1.736048,1.164581,9.082123
14.20435,-0.01417465,1.132763,-0.03187422,-3.875289,-1.22113,-0.9527588,8.906384,1.324249,0.4400707,9.015042
14.21988,-0.0145146,1.132895,-0.03184486,-3.746422,-1.240906,-0.9585266,8.301757,1.273867,0.3715444,8.407137
14.23352,-0.01483151,1.133058,-0.03183003,-3.623556,-1.270538,-0.9959412,9.006711,2.17226,2.742729,9.662408
14.24851,-0.01524425,1.133263,-0.0316567,-3.498604,-1.339935,-0.9818726,8.334903,4.629597,0.9385418,9.580429
14.26296,-0.01568197,1.133477,-0.03157832,-3.409126,-1.430603,-0.9653015,6.190552,6.272895,1.146477,8.887438
14.27892,-0.01612334,1.13362,-0.03144899,-3.302731,-1.52179,-0.9601746,6.664197,5.712169,0.3211661,8.78314
14.29382,-0.01655647,1.133982,-0.03135233,-3.173329,-1.629303,-0.9415283,8.685743,7.216951,1.251648,11.36192
14.30978,-0.01748152,1.13456,-0.03105677,-2.863826,-1.841339,-0.8806763,19.40008,13.29045,3.814215,23.82326
14.3289,-0.01807993,1.134915,-0.03111862,-2.644967,-1.963318,-0.8672791,11.4443,6.377979,0.7005087,13.12027
14.34508,-0.0186949,1.135327,-0.03119469,-2.453306,-2.142242,-0.8283997,11.84766,11.06096,2.40349,16.38562
14.36107,-0.01937099,1.135662,-0.0311474,-2.259386,-2.308136,-0.8256836,12.12162,10.37033,0.1697866,15.95325
14.37743,-0.02068236,1.136228,-0.03109617,-1.868276,-2.669403,-0.79953,23.91463,22.08969,1.59916,32.5948
14.39576,-0.02148024,1.136299,-0.03114419,-1.765735,-2.861847,-0.7214966,5.5933,10.49743,4.256567,12.63326
14.4117,-0.02216928,1.136275,-0.03114268,-1.708759,-3.087982,-0.653656,3.575558,14.19115,4.257346,15.24134
14.42752,-0.02299065,1.136442,-0.03122064,-1.642432,-3.318787,-0.5588684,4.191693,14.58894,5.99144,16.31885
14.44492,-0.02456766,1.137032,-0.03131011,-1.3905,-3.791046,-0.427002,14.47452,27.13425,7.576548,31.67307
14.46367,-0.0254269,1.137181,-0.03154162,-1.214642,-4.050873,-0.3335876,9.382174,13.86081,4.983313,17.46369
14.48078,-0.02628499,1.137082,-0.0319173,-1.144998,-4.306152,-0.2339478,4.07023,14.92002,5.823533,16.52535
14.49638,-0.02700854,1.137078,-0.03212453,-1.116556,-4.599548,-0.1297302,1.822537,18.80029,6.678074,20.0342
14.51313,-0.02774494,1.137261,-0.03223948,-1.039372,-4.872925,-0.03640747,4.609706,16.32809,5.573935,17.85846
14.52962,-0.02913905,1.137533,-0.03247662,-0.8510809,-5.374939,0.09440314,11.41668,30.4383,7.930612,33.4623
14.54876,-0.02972401,1.137605,-0.03258859,-0.7602528,-5.606323,0.09594202,4.745229,12.08949,0.08040424,12.98767
14.56434,-0.03025484,1.137612,-0.03271341,-0.7234809,-5.823151,0.1274637,2.360142,13.91602,2.023065,14.25899
14.58148,-0.03084776,1.13747,-0.03294075,-0.6765786,-6.038391,0.1557602,2.737159,12.5603,1.651237,12.9607
14.59757,-0.03145059,1.137469,-0.03322494,-0.5867626,-6.239288,0.1501693,5.580139,12.48184,0.3469811,13.67679
