Time,PositionChangeX,PositionChangeY,PositionChangeZ,RotationChangeX,RotationChangeY,RotationChangeZ,RotationSpeedX,RotationSpeedY,RotationSpeedZ,RotationSpeedTotal
10.69251,0,0,0,0,0,0,0,0,0,0
10.71251,0.003554909,1.176581,-0.008546904,0.4809265,-3.999298,1.342629,24.04577,199.9603,67.12992,212.294
10.72675,0.004340298,1.176833,-0.007412422,0.7242737,-3.552155,0.8365319,17.08867,31.39995,35.54032,50.40926
10.73999,0.004328243,1.17646,-0.007222608,0.6462708,-3.508698,0.7773878,5.891098,3.282051,4.466724,8.08879
10.75848,0.004162562,1.176065,-0.007004018,0.5221863,-3.480072,0.8388792,6.71234,1.548494,3.326374,7.649713
10.79563,0.003879882,1.175582,-0.006939521,0.3831482,-3.458649,0.889984,3.742287,0.576621,1.375513,4.028553
10.80947,0.004127562,1.175703,-0.006688769,0.2631836,-3.445892,0.9036829,8.665749,0.921466,0.9895504,8.770605
10.8238,0.00375263,1.175326,-0.006831945,0.1609497,-3.470337,0.9163103,7.13715,1.706525,0.8815454,7.391094
10.83742,0.002919461,1.174564,-0.007176911,0.06854248,-3.461853,0.9339281,6.784484,0.6228819,1.293486,6.934717
10.8514,0.002493645,1.174232,-0.007166077,-0.04148169,-3.45343,0.90068,7.869568,0.6024967,2.377243,8.242839
10.86506,0.002022956,1.17401,-0.007228276,-0.09171607,-3.492889,0.9385095,3.677877,2.888982,2.769664,5.435442
10.87928,0.001428646,1.17379,-0.007255802,-0.09162435,-3.540192,0.9700441,0.00643561,3.325065,2.216691,3.996226
10.89285,0.0007894989,1.17369,-0.00738461,-0.0691762,-3.616943,1.015079,1.655095,5.655657,3.318504,6.763008
10.90684,0.0001240633,1.173532,-0.007587232,-0.03626995,-3.727966,1.059488,2.351786,7.936733,3.174666,8.865728
10.9208,-0.0005923109,1.173355,-0.007770885,-0.01255664,-3.838196,1.154568,1.698129,7.894003,6.809128,10.56235
10.93463,-0.001394164,1.173274,-0.00803505,0.01394653,-3.935303,1.243107,1.915718,7.022829,6.403157,9.694871
10.94846,-0.002342041,1.173241,-0.008315708,0.04663086,-4.039948,1.387756,2.363912,7.568492,10.46183,13.12707
10.9626,-0.00312844,1.17318,-0.008531753,0.09799194,-4.198303,1.520198,3.631068,11.19525,9.363218,15.03956
10.97666,-0.004059948,1.173187,-0.008748978,0.177063,-4.307007,1.653825,5.626111,7.734546,9.507931,13.48618
10.9906,-0.004988461,1.173233,-0.009017684,0.3000793,-4.413147,1.773909,8.822982,7.612586,8.612697,14.49051
11.00579,-0.005979803,1.173272,-0.009307144,0.4013062,-4.477936,1.877396,6.661897,4.263855,6.810606,10.4377
11.0204,-0.006933547,1.173233,-0.009565497,0.4626465,-4.562408,2.001181,4.199256,5.782856,8.474106,11.08538
11.03428,-0.007928039,1.173083,-0.009895843,0.493103,-4.622009,2.060919,2.194311,4.294077,4.303954,6.4636
11.04921,-0.009125773,1.173051,-0.01030294,0.4920654,-4.646973,2.123716,0.06949856,1.672054,4.206212,4.526899
11.06575,-0.01032496,1.173076,-0.01067307,0.4745178,-4.687958,2.170876,1.060824,2.477717,2.85098,3.92333
11.08149,-0.01145754,1.173012,-0.01102072,0.4938049,-4.714539,2.17237,1.225326,1.6887,0.09495608,2.088576
11.09358,-0.01264591,1.172923,-0.01141128,0.5253296,-4.740662,2.176889,2.608998,2.161957,0.3739542,3.408925
11.10841,-0.01386598,1.172818,-0.01177468,0.5808411,-4.772461,2.178197,3.742798,2.144033,0.08818801,4.314301
11.12346,-0.01510206,1.172696,-0.01220513,0.649353,-4.807617,2.219341,4.550292,2.334938,2.732645,5.798658
11.14007,-0.01757735,1.172524,-0.01304801,0.757843,-4.852417,2.244698,6.531549,2.697135,1.526569,7.229529
11.15706,-0.01880471,1.172345,-0.01350389,0.8470764,-4.842926,2.240203,5.254563,0.5588813,0.2641658,5.2908
11.1801,-0.02009114,1.172351,-0.01389146,0.946228,-4.835205,2.250696,4.302777,0.3350577,0.4553553,4.339758
11.20094,-0.02259106,1.172345,-0.01475599,1.18808,-4.803314,2.215242,11.60269,1.529945,1.70124,11.82613
11.21706,-0.02378871,1.172262,-0.01524861,1.3349,-4.779205,2.229822,9.111742,1.496212,0.9048296,9.277996
11.23151,-0.02491532,1.172214,-0.01573713,1.47348,-4.748016,2.170666,9.590285,2.158395,4.092925,10.64821
11.24699,-0.02604845,1.172009,-0.01627728,1.658386,-4.710999,2.167401,11.94186,2.390737,0.2108894,12.18064
11.2615,-0.02716887,1.171819,-0.01683845,1.790314,-4.669891,2.193039,9.093873,2.833552,1.767273,9.687662
11.27729,-0.02829458,1.171783,-0.01743574,1.886719,-4.632202,2.188607,6.106192,2.387194,0.2802778,6.562227
11.29135,-0.02935207,1.17182,-0.01796295,1.989624,-4.601837,2.193223,7.316517,2.158937,0.328214,7.635454
