Time,PositionChangeX,PositionChangeY,PositionChangeZ,RotationChangeX,RotationChangeY,RotationChangeZ,RotationSpeedX,RotationSpeedY,RotationSpeedZ,RotationSpeedTotal
11.97761,0,0,0,0,0,0,0,0,0,0
11.99761,0.05214987,1.12186,-0.08890648,3.244232,15.10574,-0.2281494,162.2079,755.2697,11.40721,772.576
12.01234,0.05206643,1.121809,-0.08928148,3.258911,15.2081,-0.2400818,0.9965039,6.94866,0.8100479,7.066334
12.02702,0.05192658,1.121935,-0.08928858,3.384918,15.19248,-0.2886963,8.5842,1.064449,3.31185,9.262283
12.04579,0.05182047,1.122154,-0.08925454,3.485077,15.07601,-0.2713318,5.336043,6.205873,0.9251092,8.236629
12.0812,0.05180141,1.12225,-0.08924463,3.545044,15.05225,-0.4201355,1.693646,0.6714251,4.202656,4.580564
12.09516,0.05175997,1.122314,-0.08927142,3.562683,14.99319,-0.4444275,1.263474,4.229797,1.74001,4.745017
12.10902,0.0516179,1.122415,-0.08933251,3.61084,14.92276,-0.4100647,3.47338,5.080204,2.47847,6.634429
12.12319,0.05146734,1.1225,-0.08939273,3.674835,14.87818,-0.4247742,4.515139,3.145741,1.037815,5.599931
12.13856,0.0513012,1.122586,-0.08945975,3.752869,14.81675,-0.4138794,5.079082,3.99851,0.7091247,6.502923
12.15104,0.05112073,1.122668,-0.08952235,3.790985,14.752,-0.4336548,3.052624,5.186283,1.583747,6.222885
12.16482,0.05091209,1.122765,-0.0895656,3.898041,14.64125,-0.4633789,7.77127,8.039322,2.157702,11.38767
12.17885,0.05071385,1.122853,-0.08967114,4.012482,14.53469,-0.453186,8.154943,7.593884,0.7263337,11.16681
12.19315,0.05053097,1.122925,-0.08982572,4.135742,14.41723,-0.4962769,8.624583,8.218871,3.015081,12.28918
12.21037,0.05030197,1.123041,-0.08992538,4.279755,14.25714,-0.4755249,8.358685,9.292151,1.204473,12.55637
12.2248,0.05002551,1.123203,-0.08994034,4.407318,14.09618,-0.5059204,8.841883,11.156,2.106822,14.39007
12.24737,0.04971394,1.123381,-0.08995882,4.506775,13.92618,-0.5270081,4.407218,7.533787,0.9344546,8.778082
12.26661,0.04898529,1.123686,-0.09000592,4.681213,13.55153,-0.5272217,9.064922,19.46833,0.0111012,21.47531
12.28233,0.04873785,1.123784,-0.09000074,4.781372,13.35332,-0.5458679,6.372042,12.61012,1.186264,14.17834
12.29662,0.04841299,1.123979,-0.09001696,4.867401,13.16145,-0.5079041,6.021494,13.42928,2.657233,14.95543
12.31205,0.0482342,1.124132,-0.09003296,4.952759,12.97031,-0.5228882,5.530742,12.38435,0.9708954,13.59794
12.32785,0.04801471,1.124284,-0.09003305,5.038422,12.79594,-0.5058289,5.420881,11.03488,1.079541,12.3418
12.34643,0.04743484,1.124513,-0.08999762,5.208527,12.47365,-0.4619446,9.154589,17.3451,2.361733,19.75442
12.36122,0.0472657,1.124547,-0.09000057,5.276703,12.30791,-0.4474792,4.611534,11.21094,0.9784544,12.16178
