Time,PositionChangeX,PositionChangeY,PositionChangeZ,RotationChangeX,RotationChangeY,RotationChangeZ,RotationSpeedX,RotationSpeedY,RotationSpeedZ,RotationSpeedTotal
12.25132,0,0,0,0,0,0,0,0,0,0
12.27132,0.02570711,1.053751,0.004760385,7.55722,-3.069458,-0.3253174,377.8524,153.4694,16.2655,408.1542
12.28588,0.02380525,1.053943,0.003755108,7.654419,-3.236908,-0.1064758,6.676274,11.50164,15.03157,20.07009
12.29917,0.02341358,1.054015,0.003499927,7.66333,-3.277435,-0.009521484,0.670638,3.050025,7.296634,7.93683
12.31793,0.02314761,1.054175,0.003289037,7.676422,-3.295441,0.03454547,0.6978092,0.9596909,2.348803,2.631505
12.35242,0.02294534,1.054244,0.0030484,7.678986,-3.326233,0.06501287,0.07432806,0.8928216,0.883403,1.258196
12.36664,0.02251199,1.054314,0.002710417,7.696472,-3.320923,0.1584937,1.229284,0.3732904,6.571586,6.695986
12.38046,0.02222339,1.054525,0.002414496,7.73172,-3.36615,0.2562079,2.550021,3.271975,7.069186,8.196451
12.39451,0.02197585,1.054744,0.0022107,7.789154,-3.428101,0.3110071,4.089915,4.411545,3.902279,7.170559
12.40849,0.02163436,1.05497,0.001983227,7.856628,-3.462891,0.3188418,4.82389,2.487216,0.5601222,5.45618
12.42312,0.02141382,1.055111,0.001756048,7.937927,-3.47467,0.2936591,5.559411,0.8055302,1.721664,5.875377
12.43601,0.02123876,1.055247,0.001503349,8.02005,-3.476074,0.2889665,6.36876,0.1088677,0.3644701,6.380109
12.45004,0.0211341,1.05541,0.001164834,8.137939,-3.463715,0.257275,8.405821,0.881273,2.25867,8.748488
12.46373,0.02112081,1.055596,0.0008984277,8.254547,-3.457977,0.2331675,8.514171,0.4189123,1.760323,8.704329
12.47824,0.02119001,1.055753,0.0005172358,8.36438,-3.459534,0.2272957,7.573853,0.1073261,0.404051,7.585382
12.49382,0.02119504,1.055927,0.0001695874,8.454132,-3.429443,0.2318609,5.760314,1.931203,0.2929922,6.082483
12.51163,0.02126405,1.056103,-0.0001309426,8.521759,-3.392609,0.1865424,3.796959,2.068109,2.544442,5.016788
12.52618,0.02132148,1.056298,-0.0004640098,8.622864,-3.333893,0.1856881,6.945493,4.033543,0.05870021,8.031985
12.54781,0.02142147,1.056448,-0.0007256911,8.732147,-3.301422,0.1830589,5.053671,1.501566,0.1213671,5.273426
12.56636,0.02151979,1.05692,-0.001200526,8.878937,-3.1651,0.1584111,7.911591,7.347417,1.329016,10.87861
12.58222,0.02159249,1.057052,-0.00149318,8.947113,-3.07486,0.1442793,4.300289,5.692011,0.8912416,7.189283
12.59693,0.0217088,1.057193,-0.001723818,8.977905,-3.013733,0.1810645,2.092683,4.154255,2.499968,5.280814
12.61313,0.02177492,1.057239,-0.001940426,8.985413,-2.93634,0.1905816,0.4633859,4.777019,0.5874386,4.835258
12.63147,0.02195167,1.057292,-0.002389838,8.981689,-2.854675,0.2444249,0.2030478,4.453737,2.936433,5.338506
12.64629,0.02204639,1.057363,-0.002776941,8.972626,-2.826019,0.2571509,0.6113076,1.93272,0.8583127,2.201319
12.66197,0.02208894,1.05733,-0.002994466,8.990631,-2.803589,0.2928499,1.148838,1.431179,2.277785,2.925134
12.67758,0.02209852,1.057393,-0.003123469,9.028473,-2.795227,0.2906177,2.423798,0.5355812,0.1426913,2.486364
12.6933,0.02214626,1.057486,-0.003395426,9.043518,-2.818268,0.3386447,0.9569912,1.465575,3.054899,3.520816
12.71308,0.022151,1.05744,-0.003485013,8.987427,-2.833221,0.327552,2.836146,0.7560999,0.5601311,2.98817
12.72706,0.02216605,1.057357,-0.003580321,8.953766,-2.848663,0.3012381,2.408297,1.104803,1.882096,3.250042
12.74296,0.02215923,1.057248,-0.003645077,8.839233,-2.872986,0.2858695,7.202159,1.529475,0.9671964,7.426026
12.75857,0.02216845,1.057032,-0.003728966,8.708069,-2.921844,0.2739957,8.401711,3.129627,0.7604154,8.997863
12.77741,0.02217297,1.056978,-0.003710282,8.699219,-2.938995,0.2545554,0.4697783,0.9103979,1.031892,1.454069
12.79378,0.02226087,1.056923,-0.003711852,8.760773,-2.934326,0.2479077,3.760429,0.2852482,0.4064321,3.79307
12.81196,0.02238652,1.056881,-0.003691338,8.825287,-2.968903,0.2513582,3.547352,1.901206,0.1897278,4.02918
12.82434,0.02238892,1.05689,-0.003672317,8.796539,-2.997498,0.2552495,2.323416,2.311084,0.3144944,3.292154
12.84085,0.02233683,1.056862,-0.003659122,8.782806,-3.040771,0.2436987,0.831793,2.621072,0.6987061,2.837268
12.85769,0.02222718,1.056835,-0.003676814,8.799896,-3.127594,0.2969762,1.014723,5.155153,3.163394,6.132889
12.87706,0.02216695,1.056855,-0.003759619,8.80011,-3.187042,0.2848146,0.01102688,3.068623,0.6285321,3.13235
12.8921,0.02206643,1.05687,-0.003834945,8.843964,-3.26413,0.3303462,2.916101,5.126007,3.027671,6.629207
12.90859,0.02191988,1.056906,-0.003854444,8.826721,-3.35556,0.32798,1.045812,5.545581,0.1443776,5.645178
12.92853,0.02176192,1.05693,-0.00388147,8.836548,-3.45285,0.3652661,0.4927786,4.878814,1.86979,5.248025
12.94066,0.02159777,1.056972,-0.003910317,8.840485,-3.505707,0.3598325,0.3244773,4.356548,0.4477283,4.391498
