Time,PositionChangeX,PositionChangeY,PositionChangeZ,RotationChangeX,RotationChangeY,RotationChangeZ,RotationSpeedX,RotationSpeedY,RotationSpeedZ,RotationSpeedTotal
13.57411,0,0,0,0,0,0,0,0,0,0
13.59411,0.04279445,1.212043,-0.1328142,15.22379,0.8621394,-0.68573,761.1719,43.10598,34.28571,763.162
13.60921,0.04324858,1.212528,-0.1341191,15.68765,1.292305,-0.8534851,30.72453,28.49225,11.11136,43.35052
13.62382,0.04336892,1.212426,-0.1344353,15.64877,1.426667,-0.8356628,2.660923,9.195809,1.219764,9.650454
13.64091,0.04352108,1.212508,-0.1349756,15.64944,1.542449,-0.8226318,0.03927037,6.772299,0.7622023,6.815169
13.67851,0.04362218,1.212431,-0.1354744,15.71057,1.753224,-0.8225403,1.625688,5.605619,0.00243488,5.836595
13.69247,0.04386286,1.212283,-0.1360414,15.66812,1.917971,-0.8328247,3.042307,11.8071,0.7370651,12.21501
13.70686,0.04402973,1.21197,-0.1364807,15.60962,2.094318,-0.8597412,4.065748,12.25571,1.870626,13.0473
13.72203,0.04414991,1.211879,-0.1369232,15.4899,2.248983,-0.8486633,7.892368,10.19603,0.7302905,12.9144
13.73503,0.04419441,1.211684,-0.1374498,15.41324,2.365401,-0.8175049,5.895849,8.953553,2.396362,10.98498
13.74864,0.04414958,1.211683,-0.1379777,15.36221,2.440497,-0.749115,3.747828,5.515796,5.023256,8.348851
13.76195,0.04401349,1.211825,-0.1385385,15.42218,2.530401,-0.7420959,4.505912,6.755374,0.5274096,8.137351
13.77626,0.04389396,1.212099,-0.1391041,15.54312,2.570475,-0.7420959,8.449893,2.79989,0,8.90169
13.79025,0.04390751,1.21225,-0.1396845,15.72574,2.558512,-0.7419434,13.05927,0.8554866,0.01091182,13.08726
13.80419,0.04384019,1.212271,-0.1402808,15.87225,2.590558,-0.7639771,10.50691,2.298095,1.580085,10.87074
13.81875,0.04378454,1.212394,-0.1409149,16.03058,2.610107,-0.799408,10.87845,1.343244,2.434441,11.22815
13.84142,0.0436369,1.21269,-0.1414882,16.16739,2.600838,-0.810791,6.032632,0.4090833,0.5019344,6.067285
13.86151,0.04332574,1.213165,-0.1428457,16.49545,2.645064,-0.8363953,16.33739,2.202413,1.275076,16.53441
13.87691,0.04322214,1.21327,-0.1433918,16.60812,2.679632,-0.8182373,7.313607,2.24384,1.178655,7.740342
13.89256,0.04309742,1.213392,-0.1439959,16.62213,2.738789,-0.8278198,0.8951185,3.780303,0.6123469,3.932798
13.90868,0.04261386,1.213476,-0.1453506,16.68912,2.89468,-0.7976379,4.156213,9.672367,1.872663,10.69279
13.92816,0.04237168,1.213461,-0.1459859,16.62732,2.960974,-0.7557678,3.171806,3.402606,2.148997,5.124087
13.94247,0.04227914,1.213493,-0.146542,16.60214,3.08792,-0.7102051,1.759296,8.870585,3.183793,9.587437
13.95836,0.04227585,1.213478,-0.1470145,16.62155,3.222128,-0.7086792,1.221609,8.447029,0.09603842,8.535447
13.974,0.04220118,1.21351,-0.1475366,16.66809,3.43191,-0.7255859,2.975247,13.41129,1.080844,13.77981
13.98977,0.04217232,1.213692,-0.1484166,16.73871,3.761396,-0.7125244,4.479613,20.90089,0.8285542,21.3916
14.00606,0.04218759,1.213825,-0.1488754,16.81461,3.97205,-0.7518921,4.657848,12.92794,2.416013,13.95221
14.02629,0.0422693,1.213808,-0.149321,16.92374,4.163646,-0.7724609,5.394682,9.471184,1.016783,10.94713
14.03957,0.04242742,1.213785,-0.1497305,16.96744,4.379293,-0.8039551,3.289591,16.23277,2.370711,16.73154
14.05554,0.04256019,1.213756,-0.1501353,16.98898,4.569211,-0.8168945,1.349904,11.89905,0.8107074,12.00279
14.07116,0.04258849,1.213677,-0.1509991,16.99298,4.944103,-0.8908691,0.2558906,23.99603,4.734953,24.46007
14.08794,0.04262696,1.213634,-0.1513376,16.91864,5.102754,-0.9181519,4.429343,9.452668,1.625547,10.56477
14.10497,0.0426568,1.213619,-0.1516348,16.86615,5.24461,-0.9294434,3.08261,8.33086,0.6631196,8.907606
14.12349,0.04263966,1.213766,-0.151972,16.85339,5.372853,-0.9013977,0.6888809,6.925503,1.514549,7.122571
14.1367,0.04263796,1.213827,-0.1522569,16.8703,5.487844,-0.8978271,1.279169,8.700267,0.2701494,8.797949
14.15244,0.04248844,1.213955,-0.1529517,16.86325,5.725178,-0.9240112,0.4479457,15.08072,1.663798,15.17883
14.17281,0.04239606,1.213931,-0.1532466,16.84424,5.787741,-0.91745,0.9335518,3.071997,0.3221728,3.226838
14.18875,0.04234199,1.213748,-0.153413,16.80725,5.80547,-0.9002686,2.320034,1.112042,1.077705,2.78938
14.20622,0.04229387,1.213838,-0.1537204,16.70856,5.811643,-0.9030762,5.649525,0.3533683,0.1607162,5.662847
14.22123,0.04215668,1.21374,-0.1538262,16.67944,5.827394,-0.9380188,1.939148,1.049101,2.327384,3.205873
14.23777,0.04203361,1.213696,-0.1539432,16.69061,5.842267,-0.9960327,0.6753936,0.8993426,3.507987,3.683876
14.25356,0.04182487,1.213781,-0.1542806,16.73468,5.928539,-1.019043,2.790844,5.463701,1.457269,6.305908
14.27304,0.04156711,1.213757,-0.1545664,16.75775,5.94566,-1.014191,1.184721,0.879187,0.2491675,1.496201
14.28868,0.04132651,1.213681,-0.1548573,16.7977,5.942549,-1.005371,2.553212,0.1989516,0.5636962,2.622256
14.30531,0.04121137,1.213696,-0.1550051,16.78058,5.960603,-0.9891968,1.029358,1.085522,0.9724771,1.784278
14.32135,0.04110394,1.21365,-0.1551319,16.74908,5.988643,-1.00119,1.963377,1.748008,0.7476813,2.733022
14.33752,0.04101399,1.213566,-0.1552249,16.66684,5.989228,-0.9992371,5.086405,0.03618402,0.1207903,5.087968
14.35351,0.04081506,1.213351,-0.1553865,16.48453,5.99756,-1.021606,11.40144,0.5210533,1.398938,11.49876
14.37337,0.04073559,1.213216,-0.1554233,16.39011,5.988912,-0.9855347,4.754742,0.4349037,1.816453,5.108445
14.3891,0.04063772,1.213114,-0.1555946,16.38577,5.979331,-0.9365845,0.2755442,0.609302,3.112486,3.183511
14.40566,0.04055982,1.213076,-0.1557673,16.41159,5.983565,-0.927124,1.559267,0.2557309,0.5713627,1.680229
14.42153,0.04055221,1.213104,-0.155835,16.41037,5.986906,-0.9391174,0.07690459,0.2104362,0.7555876,0.7881055
14.43842,0.04054772,1.213005,-0.1559226,16.31232,5.99723,-0.9874268,5.80455,0.6111613,2.85982,6.499608
14.45915,0.04061028,1.212874,-0.1559215,16.20602,6.017878,-1.05957,5.128658,0.9962728,3.48095,6.277954
14.47564,0.04066641,1.212699,-0.1559183,16.06497,6.019271,-1.120361,8.554309,0.08449971,3.686755,9.315337
14.49132,0.04068896,1.212427,-0.1559232,15.83508,6.006449,-1.178192,14.65742,0.81722,3.687219,15.13617
14.50838,0.04067979,1.212004,-0.1560842,15.50061,5.971251,-1.244293,19.60425,2.062381,3.874343,20.08956
14.52392,0.04064694,1.210938,-0.1563101,15.02908,5.902391,-1.301636,30.35001,4.431404,3.690872,30.89309
14.54097,0.04062814,1.209526,-0.1562376,14.0495,5.758833,-1.3797,57.4543,8.419734,4.578588,58.24819
14.55921,0.04057153,1.208671,-0.1563397,13.47885,5.676571,-1.416382,31.27904,4.509775,2.010664,31.66637
14.57618,0.04048981,1.207687,-0.1563469,12.79776,5.558556,-1.46524,40.1448,6.955818,2.87982,40.8446
14.59181,0.04045658,1.206616,-0.1562801,12.05197,5.388653,-1.466766,47.713,10.86907,0.0976205,48.93543
14.60867,0.04031613,1.205736,-0.1562531,11.40659,5.255422,-1.517578,38.27909,7.902709,3.013745,39.20235
14.62453,0.0401779,1.204182,-0.1559857,10.29092,4.930842,-1.659882,70.32497,20.45999,8.970003,73.78804
14.64483,0.04007903,1.203467,-0.1556841,9.81012,4.750735,-1.719269,23.68839,8.873937,2.925903,25.46463
14.66026,0.04010309,1.203102,-0.1553862,9.506165,4.575063,-1.735901,19.70205,11.38604,1.078074,22.78102
14.67748,0.03999981,1.203018,-0.1552141,9.417664,4.45777,-1.728638,5.139851,6.811188,0.4218222,8.543318
14.69315,0.03985347,1.202337,-0.1548288,9.168976,4.253981,-1.83429,15.86277,12.99933,6.739096,21.58762
14.71426,0.03985563,1.201765,-0.1547162,8.921448,4.178514,-1.888123,11.7248,3.57483,2.549939,12.52009
14.72971,0.03987628,1.201144,-0.1545495,8.596039,4.147201,-1.939972,21.07182,2.027543,3.3575,21.43374
14.74708,0.03990127,1.200667,-0.1544794,8.300659,4.115203,-1.969086,17.00027,1.842472,1.675613,17.18173
14.76292,0.03996867,1.200025,-0.1542803,7.900513,4.057363,-1.978333,25.2731,3.652572,0.584026,25.54235
14.78359,0.04000564,1.200047,-0.1542026,7.912109,4.088225,-1.977814,0.560808,1.49246,0.02508878,1.594544
14.7993,0.04003824,1.199709,-0.1540797,8.034515,4.143968,-1.941132,7.791186,3.548076,2.334831,8.873717
14.81622,0.04017056,1.199792,-0.1540127,8.086426,4.191746,-1.91803,3.069012,2.824679,1.36581,4.388973
14.83203,0.04042834,1.199701,-0.1539568,8.017822,4.29229,-1.93219,4.338983,6.359129,0.8955908,7.750315
14.85349,0.04056303,1.199617,-0.1540238,7.944519,4.387256,-2.025726,3.416178,4.425756,4.359111,7.089389
14.86941,0.04070338,1.199549,-0.1541189,7.888855,4.463156,-2.005432,3.496346,4.767402,1.274709,6.047928
14.88597,0.04072532,1.199565,-0.1542425,7.917725,4.530033,-2.019257,1.743377,4.038557,0.8348307,4.477304
14.90195,0.04067855,1.199686,-0.1544743,7.990326,4.601843,-2.020691,4.54143,4.491947,0.08972141,6.388288
14.92356,0.04068997,1.199803,-0.1546492,8.022949,4.638148,-1.997681,1.510154,1.680558,1.06516,2.49788
14.93953,0.0407241,1.199869,-0.1548373,8.057831,4.665869,-2.009766,2.183381,1.735196,0.756447,2.889683
14.95543,0.04074799,1.199894,-0.1550221,8.084717,4.664476,-2.023682,1.690979,0.08829175,0.8752399,1.906108
14.97214,0.04078579,1.199942,-0.1553604,8.161377,4.672616,-2.051788,4.58839,0.4871568,1.682288,4.911286
14.99279,0.04090787,1.200101,-0.15556,8.174164,4.645112,-2.062927,0.619107,1.331302,0.5393175,1.564136
15.00936,0.04140339,1.200665,-0.1558523,8.182892,4.634651,-2.113861,0.5269158,0.6319305,3.074903,3.183081
15.02501,0.04181252,1.201098,-0.1561159,8.188477,4.58482,-2.108093,0.3569208,3.184982,0.3686231,3.226048
15.04162,0.04183298,1.201152,-0.15646,8.236084,4.543764,-2.138672,2.864685,2.469873,1.840009,4.206224
15.06236,0.04181248,1.201207,-0.1566084,8.256348,4.526668,-2.196259,0.9771442,0.8240975,2.776914,3.056992
