Time,PositionChangeX,PositionChangeY,PositionChangeZ,RotationChangeX,RotationChangeY,RotationChangeZ,RotationSpeedX,RotationSpeedY,RotationSpeedZ,RotationSpeedTotal
11.65035,0,0,0,0,0,0,0,0,0,0
11.67035,-0.01497121,1.033173,-0.03318121,-7.178659,0.7960738,-2.605316,358.9247,39.80278,130.2628,383.9005
11.68773,-0.0149395,1.033394,-0.032923,-7.051786,0.7930764,-2.643402,7.298985,0.1720713,2.191276,7.622761
11.7133,-0.0149575,1.033447,-0.03294251,-6.99651,0.8310211,-2.713745,2.161259,1.483847,2.750802,3.799968
11.73135,-0.01497293,1.033388,-0.03311873,-6.992843,0.8062183,-2.666412,0.2029384,1.374907,2.622978,2.968429
11.76078,-0.01499793,1.033402,-0.03315328,-6.976995,0.8107297,-2.628662,0.5381026,0.1532732,1.28253,1.399261
11.77499,-0.01506478,1.033571,-0.03306417,-6.868165,0.7425929,-2.672546,7.661094,4.797315,3.089359,9.552525
11.79935,-0.01507029,1.033867,-0.03304499,-6.711146,0.7298627,-2.670746,6.444845,0.5223519,0.07390589,6.466401
11.81499,-0.0150794,1.034196,-0.03305285,-6.57624,0.7084597,-2.651245,8.623713,1.367388,1.246449,8.819966
11.83113,-0.0151183,1.034508,-0.03310297,-6.415791,0.6967171,-2.651947,9.941857,0.7279603,0.04348854,9.968568
11.84696,-0.01518157,1.034849,-0.03319229,-6.29804,0.6767734,-2.613312,7.440694,1.261331,2.441659,7.931997
11.863,-0.01526824,1.035242,-0.03331681,-6.068486,0.629867,-2.641357,14.30888,2.92379,1.748187,14.7088
11.8789,-0.01548744,1.036177,-0.03366953,-5.789464,0.5651273,-2.58017,17.54579,4.070285,3.847676,18.4181
11.89472,-0.01578958,1.037491,-0.03420908,-5.231337,0.4997144,-2.558777,35.2963,4.135818,1.352874,35.56353
11.91077,-0.01605457,1.038245,-0.03451172,-4.861958,0.445653,-2.547699,23.00594,3.36612,0.6899501,23.26113
11.92714,-0.01624403,1.039056,-0.0347881,-4.496294,0.3403797,-2.57785,22.34015,6.432442,1.842102,23.32063
11.94326,-0.01662985,1.039744,-0.03515345,-4.154298,0.2894162,-2.596924,21.21031,3.160634,1.182872,21.47711
11.95951,-0.01686415,1.040379,-0.03550902,-3.872359,0.1830518,-2.656158,17.36042,6.548444,3.647211,18.90948
11.97591,-0.01718956,1.041024,-0.03586851,-3.568403,0.09318031,-2.679352,18.53346,5.480026,1.4142,19.37834
11.99192,-0.01778441,1.042323,-0.03639762,-2.926328,-0.1570435,-2.677216,40.10245,15.62737,0.1334207,43.03997
12.00797,-0.01816237,1.042764,-0.03662521,-2.684251,-0.2861328,-2.73114,15.08254,8.043259,3.359915,17.42027
12.02458,-0.01855516,1.043167,-0.03687635,-2.484488,-0.4058533,-2.725922,12.02756,7.208085,0.3141938,14.0256
12.04099,-0.01891471,1.043811,-0.03709565,-2.26069,-0.5338745,-2.682465,13.63328,7.79921,2.647455,15.92806
12.05718,-0.01917051,1.044339,-0.03722434,-1.961988,-0.6940613,-2.684418,18.4516,9.895022,0.120648,20.93771
12.07367,-0.0195017,1.044497,-0.03742485,-1.741587,-0.8144531,-2.632599,13.36402,7.300064,3.142081,15.54865
12.08962,-0.02008225,1.045025,-0.03763202,-1.486084,-1.041168,-2.573669,16.0153,14.21138,3.693926,21.72783
12.10798,-0.02027921,1.045287,-0.03773916,-1.406889,-1.122589,-2.513245,4.313766,4.435117,3.291429,7.00802
12.12338,-0.02043371,1.045643,-0.03784657,-1.236214,-1.186035,-2.484344,11.08211,4.119381,1.876409,11.97093
12.13872,-0.02047952,1.045732,-0.03799193,-1.112067,-1.241211,-2.471405,8.096025,3.598234,0.8438336,8.899717
12.15552,-0.02054841,1.045926,-0.03803825,-1.055125,-1.282593,-2.446838,3.389261,2.462936,1.462141,4.437454
12.17152,-0.0205781,1.046238,-0.03809952,-0.89696,-1.310699,-2.376373,9.884148,1.756377,4.403337,10.96224
12.1879,-0.02056238,1.047109,-0.03816766,-0.4889501,-1.41629,-2.283417,24.91643,6.448081,5.676548,26.35582
12.20611,-0.02044109,1.047539,-0.03828058,-0.2344127,-1.467072,-2.22171,13.97738,2.788437,3.388354,14.65003
12.22385,-0.02025358,1.047759,-0.03851878,-0.03388305,-1.516846,-2.223938,11.3013,2.805117,0.1255509,11.64491
12.2447,-0.0200414,1.047927,-0.03862179,0.07373047,-1.5448,-2.254517,5.162046,1.341019,1.466923,5.531448
12.26907,-0.01917267,1.049186,-0.0389286,0.6371155,-1.597778,-2.163788,23.11236,2.173396,3.722066,23.51082
12.28663,-0.01877446,1.049644,-0.03905817,0.9172668,-1.602539,-2.187958,15.95828,0.2711864,1.376793,16.01986
12.30627,-0.01832434,1.049859,-0.0393369,1.16922,-1.613312,-2.1828,12.8261,0.5484028,0.2625498,12.8405
12.31965,-0.01788639,1.050501,-0.03952869,1.447632,-1.602112,-2.164368,20.81985,0.837541,1.378405,20.88224
12.33625,-0.01736008,1.051037,-0.03968105,1.768585,-1.627777,-2.156769,19.33161,1.545867,0.4576943,19.39872
12.35319,-0.01629258,1.052337,-0.04019625,2.437744,-1.66629,-2.110321,39.49477,2.273106,2.741416,39.655
12.37107,-0.01573528,1.053183,-0.04055285,2.929962,-1.692413,-2.151978,27.53123,1.46114,2.329973,27.66826
12.38762,-0.01508661,1.05405,-0.0409065,3.392639,-1.753662,-2.170685,27.9546,3.700605,1.130279,28.22112
12.40537,-0.01385682,1.056088,-0.04172235,4.367889,-1.861145,-2.210175,54.93843,6.054798,2.224562,55.31583
12.42502,-0.01333984,1.056936,-0.04230175,4.894714,-1.899933,-2.258209,26.81761,1.974465,2.445167,27.00114
12.44313,-0.01257117,1.057628,-0.04296789,5.431335,-1.944977,-2.444153,29.62451,2.48668,10.26514,31.45105
12.46053,-0.01130521,1.059282,-0.04430596,6.329468,-1.909302,-2.777405,51.63441,2.05099,19.15895,55.11247
12.48044,-0.01047347,1.060002,-0.04508015,6.709717,-1.900543,-2.957214,19.0903,0.4397204,9.027291,21.12167
12.49985,-0.008901795,1.062064,-0.04678242,7.638153,-1.767242,-3.309052,47.85372,6.870625,18.13449,51.63374
12.52241,-0.008087235,1.063061,-0.04791486,8.186157,-1.694611,-3.421509,24.28468,3.218663,4.983518,24.99882
12.54117,-0.006561982,1.064756,-0.05027394,9.087433,-1.501495,-3.686096,48.04799,10.29519,14.10544,51.12303
12.56381,-0.00569042,1.066061,-0.05172155,9.697937,-1.372498,-3.761993,26.96319,5.697246,3.352034,27.76163
12.58235,-0.004775539,1.067737,-0.05322482,10.52063,-1.158539,-3.904358,44.38444,11.54312,7.680593,46.49961
12.60006,-0.003120804,1.070048,-0.05603996,11.90604,-0.7467957,-4.198425,78.2159,23.24579,16.60217,83.269
12.62372,-0.002292382,1.070834,-0.0572722,12.43134,-0.5072937,-4.385468,22.20584,10.12441,7.906793,25.65386
12.63778,-0.001658892,1.071844,-0.05862543,12.9592,-0.2551575,-4.447693,37.52824,17.92555,4.423893,41.82422
12.65661,-0.0003003161,1.073665,-0.06110215,14.02167,0.2053583,-4.811371,56.41768,24.45333,19.31149,64.4504
12.6749,0.0002264967,1.074557,-0.06230536,14.46664,0.3822866,-4.867523,24.33081,9.674236,3.070345,26.36297
12.69364,0.0007096045,1.074834,-0.06354164,14.87805,0.6031767,-5.024261,21.95603,11.78848,8.36482,26.28698
12.71145,0.001148299,1.075379,-0.06459019,15.13477,0.7391025,-5.063049,14.41105,7.630417,2.177418,16.45123
12.73069,0.001605368,1.076468,-0.06662146,15.86389,1.032222,-5.073456,37.90877,15.23987,0.5410551,40.861
