Time,PositionChangeX,PositionChangeY,PositionChangeZ,RotationChangeX,RotationChangeY,RotationChangeZ,RotationSpeedX,RotationSpeedY,RotationSpeedZ,RotationSpeedTotal
16.57114,0,0,0,0,0,0,0,0,0,0
16.59114,0.0443344,1.237129,-0.1234237,-8.040859,1.396753,-1.05603,402.0338,69.83605,52.8003,411.4561
16.60571,0.04411925,1.237277,-0.1236995,-7.995188,1.357531,-0.9934692,3.135078,2.691099,4.293194,5.958376
16.6186,0.04409917,1.237323,-0.1237848,-7.957846,1.345684,-0.9991455,2.897899,0.918615,0.440367,3.071741
16.63677,0.04407681,1.237411,-0.1238583,-7.9344,1.313501,-0.990509,1.290079,1.772179,0.4753806,2.242968
16.67009,0.04405499,1.237461,-0.1239021,-7.905867,1.283674,-1.027344,0.8563251,0.8947911,1.105438,1.660101
16.68409,0.04403584,1.237482,-0.1239158,-7.902253,1.277202,-1.066772,0.2572908,0.4622513,2.817116,2.86636
16.69809,0.04403537,1.237489,-0.1239383,-7.914175,1.277068,-1.083099,0.8516487,0.008720534,1.166371,1.444231
16.71189,0.04401664,1.237513,-0.1240225,-7.914907,1.266576,-1.086151,0.053046,0.760326,0.221025,0.7935752
16.72586,0.04400994,1.23755,-0.1240815,-7.901026,1.264329,-1.085205,0.9938567,0.1616382,0.06771331,1.009189
16.73971,0.04398846,1.237619,-0.1240951,-7.880258,1.269986,-1.090942,1.501033,0.4085618,0.4143822,1.609887
16.75357,0.04395017,1.237691,-0.1240851,-7.842925,1.29269,-1.108124,2.69272,1.638004,1.239576,3.386791
16.76906,0.04390633,1.237773,-0.1241052,-7.841653,1.293781,-1.081818,0.08272806,0.0704635,1.697895,1.701369
16.78488,0.04388927,1.237814,-0.1241916,-7.814688,1.293582,-1.071655,1.705535,0.01350537,0.6424695,1.82258
16.8003,0.04385258,1.237856,-0.1242612,-7.790895,1.300289,-1.068237,1.543599,0.434918,0.221645,1.618944
16.81545,0.04383352,1.23789,-0.124291,-7.789337,1.284398,-1.067535,0.1027708,1.049874,0.04634761,1.05591
16.83043,0.04384107,1.237917,-0.1242563,-7.769927,1.258432,-1.078644,1.294986,1.732756,0.7411555,2.286645
16.8454,0.04383278,1.237941,-0.124227,-7.769825,1.248296,-1.072571,0.006119327,0.6772055,0.4059153,0.7895644
16.86125,0.04377634,1.237949,-0.1242608,-7.759792,1.225762,-1.047699,0.6333774,1.420768,1.569005,2.209417
16.87593,0.04371724,1.237947,-0.124306,-7.754938,1.218399,-1.047607,0.3303896,0.5007792,0.006233766,0.59998
16.88994,0.04365701,1.237934,-0.1243492,-7.769588,1.204555,-1.037292,1.046281,0.989511,0.7366844,1.617572
16.90427,0.04357652,1.237914,-0.1243692,-7.778811,1.195575,-1.033081,0.6436177,0.6261147,0.2938906,0.9447937
16.91839,0.04349562,1.237901,-0.1243717,-7.781612,1.183667,-1.029907,0.1983189,0.8425601,0.2246827,0.8942708
16.93295,0.04341828,1.237918,-0.1243709,-7.779068,1.182471,-1.021576,0.1739586,0.08173959,0.5721771,0.6035972
16.94662,0.04334947,1.237953,-0.1243534,-7.730402,1.164854,-0.996582,3.562753,1.288845,1.829401,4.207261
16.95959,0.04327133,1.238001,-0.1243254,-7.705234,1.152345,-0.9652405,1.940606,0.9644222,2.41576,3.245298
16.97373,0.04319186,1.23805,-0.1243027,-7.676447,1.137794,-0.9469604,2.034794,1.029265,1.292515,2.621139
16.98828,0.04312243,1.238106,-0.1242391,-7.659437,1.089238,-0.8717651,1.168174,3.336741,5.16765,6.261236
17.00244,0.04304718,1.238154,-0.1241879,-7.611712,1.066515,-0.8565369,3.372507,1.606469,1.076011,3.88746
17.01797,0.04294738,1.238248,-0.1241586,-7.549712,1.052699,-0.8083496,3.990671,0.8896526,3.101019,5.131594
17.03161,0.04285573,1.23839,-0.1241146,-7.493064,1.026595,-0.7719116,4.153287,1.913287,2.671888,5.296173
17.0461,0.0427468,1.238554,-0.1240652,-7.411945,1.013459,-0.7266235,5.600211,0.9059784,3.126679,6.477598
17.05794,0.04262928,1.238705,-0.1239981,-7.359585,0.9945729,-0.7121887,4.42268,1.595361,1.219072,4.8571
17.07381,0.04249559,1.238804,-0.1239136,-7.32757,0.960698,-0.6776733,2.017308,2.134615,2.175,3.654687
17.08523,0.04236203,1.238861,-0.1238396,-7.334038,0.9114318,-0.6435242,0.5663521,4.313345,2.990479,5.279078
17.10064,0.04223841,1.238851,-0.1238288,-7.367094,0.871874,-0.6420288,2.14413,2.565384,0.09699369,3.344831
17.11673,0.04212575,1.238824,-0.1238345,-7.401566,0.8347828,-0.6279907,2.142366,2.30441,0.8724514,3.26515
17.13587,0.04202076,1.238775,-0.1238312,-7.405873,0.7966708,-0.6066895,0.2251071,1.991827,1.113127,2.292836
17.1538,0.04185139,1.238716,-0.1237701,-7.417356,0.7369215,-0.6103516,0.6402478,3.331703,0.2041901,3.398802
17.17006,0.04179155,1.238696,-0.1237125,-7.416056,0.7085157,-0.6018066,0.08073222,1.747947,0.5256982,1.827072
17.18474,0.04176749,1.238675,-0.1236425,-7.431935,0.7115952,-0.6282349,1.081623,0.2097652,1.800182,2.110584
17.19839,0.04176139,1.238632,-0.1235707,-7.434044,0.7177829,-0.6362915,0.1545124,0.4532123,0.590109,0.7599369
17.21351,0.04178374,1.238613,-0.1234965,-7.456817,0.7192387,-0.6457214,1.506752,0.09632525,0.6239273,1.633666
17.22786,0.04181736,1.238543,-0.1234867,-7.465148,0.746096,-0.6406555,0.5806195,1.871718,0.3530506,1.991254
17.24278,0.04188984,1.238432,-0.1234439,-7.432633,0.8423284,-0.6384277,2.178193,6.44938,0.1493033,6.808915
17.25725,0.04198255,1.238431,-0.1233819,-7.447272,0.8872047,-0.6164551,1.011599,3.10111,1.518387,3.598016
17.27174,0.04207508,1.238436,-0.1233192,-7.447449,0.9400776,-0.6024475,0.01217265,3.647931,0.9664429,3.773799
17.28636,0.04214852,1.238411,-0.123263,-7.453752,0.9716068,-0.6063843,0.4311717,2.156886,0.2693111,2.215986
17.30075,0.04226186,1.23834,-0.1232393,-7.477877,0.9924149,-0.6472473,1.677108,1.446491,2.840626,3.601969
17.3153,0.04238236,1.238259,-0.1232395,-7.49483,1.030817,-0.6412354,1.164418,2.637753,0.4129438,2.912753
17.33001,0.04248671,1.238221,-0.1232426,-7.507291,1.039971,-0.649353,0.8472636,0.6223577,0.5519388,1.187359
17.34427,0.04255453,1.238223,-0.1232422,-7.498624,1.038974,-0.6357422,0.6078117,0.07062601,0.9545211,1.133814
17.35914,0.04261638,1.238249,-0.1232618,-7.488852,1.066524,-0.6525574,0.6566628,1.852483,1.130691,2.267457
17.37501,0.04267934,1.23827,-0.1232937,-7.475809,1.075803,-0.6643066,0.8213513,0.5848536,0.7405626,1.251041
17.39319,0.04279304,1.238259,-0.1234486,-7.458889,1.104127,-0.6890259,0.9300178,1.5581,1.359773,2.267508
17.40838,0.0428482,1.238239,-0.1235927,-7.414345,1.090135,-0.7016296,2.933199,0.9201406,0.8297338,3.184144
17.4232,0.04290213,1.238298,-0.1236487,-7.424773,1.093957,-0.7054749,0.7034869,0.2577924,0.2593927,0.7928652
17.43821,0.04294594,1.23834,-0.1237073,-7.374467,1.088887,-0.723053,3.350445,0.3374841,1.171029,3.565205
17.45357,0.0429964,1.238401,-0.1237569,-7.354625,1.092065,-0.7190247,1.291444,0.2069027,0.2622625,1.333948
17.46858,0.04311838,1.238452,-0.1237786,-7.325932,1.08932,-0.7259521,1.911055,0.1829733,0.4614994,1.974485
17.4839,0.04332733,1.238522,-0.1238538,-7.292413,1.113023,-0.76297,2.186979,1.547033,2.416034,3.60741
17.49934,0.04341627,1.238567,-0.123906,-7.238507,1.118554,-0.7507324,3.491844,0.3583246,0.7928818,3.598615
17.51831,0.04349701,1.238615,-0.1239467,-7.215594,1.153568,-0.7772217,1.207881,1.845371,1.39606,2.61024
17.5326,0.04356698,1.238629,-0.1239906,-7.200963,1.179712,-0.7423096,1.023094,1.829796,2.443465,3.219534
17.548,0.04361849,1.238614,-0.1240485,-7.184153,1.199311,-0.7446899,1.09217,1.273004,0.1546085,1.684422
17.56307,0.04364987,1.238604,-0.1241001,-7.166172,1.223063,-0.7422485,1.192609,1.575883,0.1619843,1.982918
17.57804,0.04375663,1.238654,-0.1241888,-7.097615,1.22055,-0.729126,4.576668,0.1670912,0.8762099,4.662784
17.59492,0.04379453,1.238697,-0.1241992,-7.034536,1.194657,-0.7290039,3.739062,1.533974,0.007235726,4.041499
17.60985,0.04379135,1.238743,-0.1242059,-6.972068,1.177359,-0.7071533,4.183955,1.158917,1.463464,4.581517
17.62963,0.04381466,1.238812,-0.1241432,-6.937335,1.128603,-0.7195435,1.755834,2.465574,0.6264223,3.091021
17.64296,0.04384583,1.238872,-0.1240821,-6.922349,1.081687,-0.7362061,1.123891,3.518169,1.249785,3.899052
17.6572,0.04385542,1.238893,-0.124102,-6.927341,1.027389,-0.737854,0.3504285,3.811462,0.1156936,3.829286
17.67247,0.04386922,1.238915,-0.1241347,-6.957354,0.9588272,-0.7501526,1.965678,4.491193,0.8054966,4.968252
17.68804,0.04387674,1.238944,-0.1241692,-6.928828,0.9215378,-0.7624512,1.832211,2.394611,0.7897122,3.116858
17.70562,0.0438921,1.239042,-0.124198,-6.938574,0.8331261,-0.7475281,0.5545035,5.03006,0.8490505,5.131263
17.72182,0.04389604,1.239109,-0.1241803,-6.894715,0.7808213,-0.7059326,2.706215,3.227872,2.566855,4.932697
17.738,0.04391555,1.23916,-0.1241639,-6.849402,0.7241929,-0.6916809,2.802217,3.5023,0.881236,4.571116
17.75492,0.04393297,1.239241,-0.1241258,-6.796481,0.6166227,-0.6954346,3.127847,6.358512,0.2218715,7.089664
17.7683,0.04395398,1.239295,-0.1241014,-6.753669,0.5284904,-0.7330017,3.197721,6.582336,2.805698,7.837379
17.78442,0.04392381,1.239389,-0.1241242,-6.73639,0.4530638,-0.7473145,1.07197,4.681818,0.8882576,4.884418
17.79937,0.0439224,1.239469,-0.124151,-6.735873,0.3738354,-0.8045044,0.03470716,5.299987,3.825954,6.536742
17.8158,0.04394322,1.239524,-0.1241401,-6.72453,0.2877044,-0.7647095,0.690888,5.241091,2.421822,5.814773
17.8311,0.04399654,1.239646,-0.1240901,-6.672237,0.1510835,-0.7566223,3.417747,8.927218,0.5284147,9.573685
17.85256,0.04403068,1.239764,-0.1240336,-6.625978,0.04210928,-0.743042,2.156089,5.078755,0.6328889,5.553649
17.86625,0.04399325,1.239891,-0.1240237,-6.571625,-0.0284729,-0.7574768,3.971568,5.157909,1.054774,6.594689
17.88091,0.043916,1.240017,-0.1240455,-6.554864,-0.1487732,-0.7353821,1.142857,8.206089,1.507156,8.421255
17.89716,0.04387018,1.240097,-0.124062,-6.518554,-0.2919312,-0.7156982,2.233955,8.806289,1.210841,9.165556
17.91206,0.04382702,1.240169,-0.1240794,-6.4893,-0.4754028,-0.690033,1.963906,12.31179,1.722258,12.58583
17.92768,0.04376133,1.240231,-0.1241075,-6.434038,-0.6221619,-0.6717529,3.539702,9.399463,1.170779,10.11188
17.94428,0.04363259,1.240377,-0.1241388,-6.408825,-0.8085938,-0.6604309,1.518208,11.22849,0.6819069,11.35116
17.95929,0.04341672,1.240623,-0.1241617,-6.288245,-1.157257,-0.6531982,8.032529,23.22745,0.4818297,24.58186
17.97553,0.04329584,1.240757,-0.1241458,-6.206949,-1.361542,-0.6567688,5.00693,12.58123,0.219899,13.54271
17.99059,0.04316947,1.240873,-0.1241153,-6.119415,-1.58374,-0.6635132,5.810079,14.75006,0.4477083,15.85944
18.00574,0.04305747,1.240985,-0.1241085,-6.106036,-1.828125,-0.6369934,0.8826196,16.13703,1.751133,16.25574
18.02221,0.0428757,1.241069,-0.1242145,-6.037602,-2.055237,-0.5958252,4.153775,13.78786,2.499305,14.61525
