Time,PositionChangeX,PositionChangeY,PositionChangeZ,RotationChangeX,RotationChangeY,RotationChangeZ,RotationSpeedX,RotationSpeedY,RotationSpeedZ,RotationSpeedTotal
11.41735,0,0,0,0,0,0,0,0,0,0
11.43735,0.006321328,1.13231,-0.03945496,-7.976449,-0.1090393,-2.448395,398.8324,5.452101,122.4228,417.2341
11.45657,0.006225416,1.132562,-0.0399676,-7.84748,0.3817691,-2.39978,6.709933,25.53617,2.529324,26.52389
11.48,0.006194178,1.132849,-0.03982214,-7.815707,0.6729614,-2.40451,1.356076,12.42977,0.2019133,12.50515
11.51927,0.006241335,1.132872,-0.03985421,-7.791314,0.7806396,-2.442444,0.6208236,2.74157,0.965812,2.972275
11.53521,0.006250946,1.13291,-0.03994643,-7.731862,0.9346011,-2.454285,3.730907,9.662456,0.7431171,10.38436
11.54807,0.006296422,1.13293,-0.04004196,-7.694763,1.042895,-2.446106,2.883866,8.415785,0.6355888,8.918861
11.56102,0.006316805,1.13292,-0.04014799,-7.70214,1.19047,-2.456848,0.5696715,11.39665,0.8295773,11.441
11.57503,0.006339645,1.132904,-0.0402626,-7.697017,1.359291,-2.450348,0.3660629,12.05379,0.4641155,12.06828
11.58892,0.006370891,1.132968,-0.04016553,-7.712363,1.446475,-2.44043,1.104696,6.276148,0.7139915,6.412501
11.60282,0.006352138,1.133059,-0.04003276,-7.7045,1.594659,-2.442749,0.5663717,10.65946,0.1668382,10.67579
11.61684,0.006357772,1.133102,-0.04003181,-7.708199,1.722566,-2.479736,0.2638615,9.124438,2.638547,9.501944
11.63058,0.00638512,1.13311,-0.04013482,-7.668977,1.834881,-2.471527,2.854366,8.175136,0.5975288,8.679706
11.64446,0.006405571,1.133116,-0.0402455,-7.679998,1.968769,-2.486908,0.7940631,9.646869,1.108225,9.742729
11.65852,0.006435733,1.133131,-0.04038106,-7.694393,2.08171,-2.497253,1.023877,8.033357,0.7358567,8.131705
11.67293,0.006446315,1.133169,-0.04053234,-7.641433,2.209883,-2.500336,3.673902,8.893528,0.2138698,9.62487
11.68785,0.006464919,1.133235,-0.04067872,-7.609472,2.327988,-2.529053,2.141652,7.916262,1.924827,8.423707
11.70342,0.006447053,1.133398,-0.04075105,-7.537996,2.449008,-2.536285,4.589064,7.770406,0.4643929,9.036281
11.71865,0.006423822,1.133602,-0.04079444,-7.474376,2.581852,-2.572144,4.179666,8.726242,2.355447,9.958164
11.73365,0.00643038,1.133748,-0.04089382,-7.387698,2.694892,-2.587433,5.77566,7.532952,1.018875,9.546817
11.74847,0.006450145,1.133855,-0.04103406,-7.325497,2.80544,-2.594086,4.198005,7.461731,0.4490505,8.57335
11.76314,0.00646165,1.133969,-0.04118066,-7.272146,2.919225,-2.624359,3.636458,7.756664,2.063711,8.811842
11.7777,0.006462129,1.134079,-0.04132838,-7.219142,3.025141,-2.606659,3.63984,7.272674,1.215376,8.222977
11.79228,0.006470775,1.134174,-0.04150236,-7.159081,3.128193,-2.661896,4.119848,7.069034,3.789088,9.016739
11.80583,0.006452797,1.134306,-0.04165791,-7.074801,3.240481,-2.676514,6.21897,8.284724,1.078525,10.41516
11.81987,0.006478664,1.134552,-0.0416692,-6.948387,3.32355,-2.70752,9.002513,5.916203,2.208246,10.9965
11.83381,0.006519381,1.134883,-0.0415737,-6.801454,3.40283,-2.740692,10.54259,5.68806,2.380021,12.2133
11.84822,0.006527577,1.135266,-0.04152172,-6.661272,3.491618,-2.778168,9.724494,6.159935,2.599973,11.80129
11.8627,0.006485892,1.135573,-0.04167178,-6.493274,3.545757,-2.800415,11.60474,3.739723,1.536759,12.28891
11.87725,0.006393913,1.135914,-0.04192284,-6.364215,3.617476,-2.83017,8.868733,4.928387,2.044695,10.35008
11.89215,0.006350586,1.136185,-0.0421849,-6.202644,3.663881,-2.864563,10.84767,3.115787,2.309278,11.5201
11.90608,0.006264294,1.136715,-0.04235704,-6.02032,3.705976,-2.89447,13.08205,3.020615,2.146034,13.59668
11.91826,0.006153338,1.13716,-0.04254971,-5.727404,3.761156,-2.948914,24.04572,4.529848,4.469428,24.87352
11.93225,0.006090105,1.137615,-0.04274731,-5.441321,3.791915,-2.966766,20.45608,2.199536,1.276596,20.61356
11.94652,0.006028179,1.138074,-0.04298911,-5.17045,3.816716,-2.997192,18.98737,1.738418,2.132763,19.18569
11.96085,0.005908478,1.138611,-0.04325356,-4.897105,3.844608,-3.033356,19.06378,1.945278,2.522115,19.32804
11.97507,0.005830199,1.139141,-0.04352869,-4.567238,3.836227,-3.005737,23.20773,0.5904455,1.943102,23.29642
11.99121,0.005758356,1.139668,-0.0438434,-4.225041,3.857454,-3.059998,21.20161,1.315159,3.361853,21.50674
12.00452,0.005701138,1.140299,-0.04407813,-3.931129,3.850981,-3.034149,22.07047,0.4858207,1.940991,22.16098
12.0328,0.005547354,1.141248,-0.04479319,-3.335454,3.871295,-3.106903,21.06746,0.7184717,2.573125,21.23617
12.04657,0.005486272,1.141711,-0.04520692,-3.091489,3.874997,-3.091248,17.71033,0.2687448,1.136527,17.74879
12.06158,0.005397184,1.142462,-0.04600209,-2.618755,3.863402,-3.072083,31.49578,0.7726031,1.276828,31.53111
12.07572,0.005274413,1.142812,-0.04626406,-2.480809,3.871162,-3.062439,9.761102,0.5491126,0.6824133,9.800323
12.0909,0.005162815,1.143021,-0.04663115,-2.296102,3.886491,-3.021606,12.16635,1.009816,2.689785,12.50099
12.10537,0.005200246,1.143383,-0.04708724,-2.1456,3.887512,-2.969818,10.39958,0.07052253,3.578281,10.99819
12.11981,0.005253481,1.143679,-0.04748258,-1.942795,3.862102,-2.885101,14.04332,1.760169,5.865821,15.3206
12.13471,0.005293971,1.143975,-0.04793933,-1.743041,3.859009,-2.797791,13.40449,0.2068215,5.858578,14.63032
12.14917,0.005268825,1.144269,-0.04834496,-1.575977,3.83736,-2.684418,11.55767,1.496965,7.843758,14.04796
12.16366,0.005351285,1.144526,-0.04871764,-1.431302,3.778021,-2.588837,9.981052,4.092632,6.593684,12.64309
12.17889,0.005353553,1.144809,-0.04909842,-1.270252,3.698393,-2.459442,10.57714,5.229439,8.49859,14.54128
12.19412,0.005318273,1.14506,-0.04952796,-1.087523,3.622688,-2.383636,11.99775,4.97101,4.977021,13.90782
12.20988,0.005307795,1.145417,-0.04990134,-0.9136466,3.571582,-2.373657,11.03528,3.243963,0.6332991,11.51963
12.22739,0.005272239,1.145962,-0.05042832,-0.4082387,3.394286,-2.204773,28.85349,10.1225,9.64164,32.06166
12.24086,0.00550846,1.146393,-0.05072013,-0.2766051,3.218425,-2.067169,9.771044,13.056,10.21508,19.24267
12.25706,0.005495973,1.146776,-0.05098778,-0.09088779,3.072739,-1.950043,11.46814,8.995878,7.232128,16.27107
12.2721,0.005589236,1.147064,-0.05123333,0.1168823,2.917003,-1.869537,13.81196,10.35288,5.351931,18.07195
12.28734,0.005742483,1.147615,-0.05149198,0.23172,2.744235,-1.797028,7.534005,11.33404,4.757054,14.41705
12.30255,0.005735055,1.148142,-0.05168073,0.410675,2.612092,-1.801788,11.77288,8.693143,0.3131941,14.63795
12.31761,0.005839938,1.149117,-0.05207446,0.7740479,2.408187,-1.842896,24.11392,13.53231,2.727929,27.78571
12.33601,0.005998692,1.149343,-0.05240748,0.8268433,2.302235,-1.842499,2.870625,5.761161,0.02157117,6.436764
12.35341,0.006106023,1.149613,-0.05281973,0.7693481,2.190153,-1.844757,3.302909,6.43927,0.1297321,7.23811
12.36783,0.006282784,1.149856,-0.05314817,0.7984924,2.067893,-1.895233,2.021164,8.478307,3.500529,9.392576
12.38284,0.006537948,1.15011,-0.05346197,0.8528442,1.976219,-1.982513,3.62268,6.110348,5.817442,9.181655
12.39802,0.007019563,1.150317,-0.05415415,0.8819885,1.922943,-2.124146,1.919719,3.509768,9.329229,10.15078
12.41931,0.007285679,1.150359,-0.05455866,0.7963257,1.923014,-2.195435,4.024012,0.003309515,3.348804,5.235186
12.43573,0.007384095,1.150247,-0.0550813,0.7945862,1.951351,-2.171448,0.1058926,1.725029,1.460203,2.26255
12.45081,0.007485012,1.150183,-0.05555549,0.7567444,1.969855,-2.161926,2.510598,1.227673,0.6316988,2.865192
12.46625,0.007693864,1.149868,-0.05591366,0.7607727,1.945018,-2.173645,0.2608213,1.608398,0.7587527,1.797408
12.48152,0.007884622,1.149523,-0.05631717,0.6991577,1.880134,-2.200745,4.034722,4.248548,1.774558,6.121944
12.4986,0.007933313,1.149169,-0.05665893,0.5710754,1.819911,-2.258148,7.499665,3.525575,3.361179,8.942717
12.51258,0.008060887,1.148941,-0.05694508,0.4155579,1.69775,-2.341888,11.12816,8.741367,5.992084,15.36725
12.52825,0.008188374,1.148692,-0.05730028,0.350647,1.549683,-2.337067,4.142162,9.44888,0.3076923,10.32151
12.54475,0.008136973,1.148528,-0.05767794,0.2000122,1.249214,-2.288574,9.124372,18.20068,2.937323,20.57053
12.56156,0.007951213,1.148701,-0.05760638,0.2990417,1.02085,-2.282013,5.893972,13.59155,0.3905097,14.81964
12.57546,0.008036749,1.148538,-0.05787327,0.3974304,0.8143951,-2.258514,7.077451,14.85079,1.690334,16.53764
12.59134,0.008010481,1.148879,-0.05774038,0.5773315,0.6149489,-2.197235,11.32497,12.55448,3.857597,17.34217
12.60631,0.007964199,1.149071,-0.05765855,0.6933289,0.4127001,-2.187073,7.751211,13.51415,0.6790721,15.59406
12.62195,0.007892864,1.149225,-0.05763136,0.7913818,0.1480794,-2.154449,6.269269,16.91902,2.085854,18.16337
12.63894,0.007815296,1.149374,-0.05763648,0.9026184,-0.1094971,-2.129456,6.546556,15.15856,1.470955,16.57718
12.65329,0.007731158,1.149459,-0.05766662,0.9825745,-0.3702393,-2.063507,5.570394,18.16544,4.594512,19.54794
12.66992,0.007439932,1.149477,-0.05793527,1.074615,-0.8374023,-2.00061,5.53712,28.10419,3.783821,28.89329
12.68553,0.007181667,1.149351,-0.05815786,1.062012,-1.123932,-1.928345,0.807084,18.34797,4.627542,18.93973
12.70177,0.007034624,1.149284,-0.05821071,1.056213,-1.458618,-1.91507,0.3571009,20.61224,0.8175731,20.63154
12.71674,0.006854761,1.149273,-0.05822409,1.078369,-1.740234,-1.947968,1.480217,18.81465,2.197897,19.00034
12.73221,0.006714581,1.149295,-0.05820832,1.116547,-2.063843,-1.996521,2.468216,20.92163,3.139035,21.2993
12.74858,0.006549213,1.14934,-0.05820744,1.148315,-2.363983,-2.002075,1.940241,18.33071,0.339216,18.43623
12.76435,0.006374061,1.149374,-0.05821023,1.184692,-2.679626,-1.969879,2.307004,20.0179,2.041853,20.25359
12.78031,0.00595757,1.149457,-0.05819315,1.218201,-3.342529,-1.921906,2.099552,41.53594,3.005916,41.69746
12.79671,0.005649844,1.149538,-0.05812737,1.264771,-3.68161,-1.908295,2.83973,20.67644,0.8299605,20.88703
12.81234,0.005390542,1.149639,-0.05806409,1.308716,-4.00116,-1.92688,2.81027,20.43496,1.18851,20.6615
