Time,PositionChangeX,PositionChangeY,PositionChangeZ,RotationChangeX,RotationChangeY,RotationChangeZ,RotationSpeedX,RotationSpeedY,RotationSpeedZ,RotationSpeedTotal
10.11535,0,0,0,0,0,0,0,0,0,0
10.13535,0.01782332,1.15608,-0.04209197,-2.060697,5.002421,-0.6092529,103.0374,250.1272,30.4634,272.2285
10.15135,0.01762508,1.156479,-0.04245926,-1.820498,4.940805,-0.6094666,15.01472,3.851446,0.0133532,15.50083
10.16324,0.0175131,1.156682,-0.04261857,-1.669441,4.883084,-0.598999,12.69943,4.851439,0.8799807,13.62301
10.18143,0.01738396,1.156871,-0.04274862,-1.554108,4.831034,-0.5535583,6.342267,2.863167,2.498977,7.393711
10.21763,0.01725023,1.157008,-0.04290536,-1.482568,4.807552,-0.5898132,1.975923,0.6482443,1.001449,2.308114
10.23193,0.01702224,1.157255,-0.04307175,-1.325105,4.756999,-0.5750122,11.01241,3.536348,1.035081,11.6125
10.24559,0.01675472,1.157589,-0.04321273,-1.173783,4.711705,-0.6210938,11.08002,3.315738,3.373831,12.04756
10.2602,0.01650456,1.15794,-0.04333453,-0.9897696,4.61512,-0.6003113,12.59201,6.609241,1.422083,14.29207
10.2754,0.01633771,1.158244,-0.04343648,-0.834203,4.553994,-0.603302,10.24016,4.023351,0.1968489,11.00395
10.28734,0.01606541,1.158629,-0.04356354,-0.6779416,4.48789,-0.572052,13.08104,5.533892,2.616208,14.44237
10.30126,0.01598234,1.158718,-0.04375518,-0.549333,4.407329,-0.6157227,9.241861,5.78987,3.138373,11.3483
10.315,0.01578607,1.158971,-0.04397377,-0.4377749,4.343529,-0.5857239,8.116553,4.642153,2.182323,9.601591
10.3288,0.01559127,1.159183,-0.04410442,-0.2833032,4.28451,-0.5840149,11.19911,4.278761,0.1238938,11.9893
10.34276,0.01537975,1.159425,-0.04419664,-0.1475032,4.211445,-0.6210022,9.722127,5.230286,2.647914,11.35285
10.35657,0.01513513,1.159627,-0.04425612,-0.03440122,4.125209,-0.605011,8.19345,6.247893,1.158491,10.36875
10.37208,0.01492806,1.15972,-0.04441491,0.0350647,4.076378,-0.600647,4.476185,3.146703,0.2812366,5.478783
10.38865,0.01479563,1.159795,-0.04458175,0.0637207,3.999551,-0.5793762,1.72958,4.636159,1.283831,5.112108
10.40375,0.01460753,1.15999,-0.04473197,0.0987854,3.957374,-0.5638733,2.322825,2.793859,1.026976,3.775692
10.41849,0.01447337,1.160028,-0.04488908,0.1130981,3.90094,-0.5493164,0.970826,3.827415,0.987386,4.070201
10.43246,0.01435121,1.160043,-0.04500606,0.1423645,3.858032,-0.5310364,2.094744,3.071126,1.308396,3.941024
10.44731,0.0142472,1.160086,-0.04507799,0.1993713,3.802549,-0.5054321,3.839671,3.736896,1.724563,5.62864
10.46187,0.01410021,1.160213,-0.0451749,0.2508545,3.782128,-0.5171814,3.534604,1.401689,0.8066522,3.88701
10.47631,0.0139686,1.160352,-0.04527278,0.2827759,3.74381,-0.5362549,2.211124,2.65504,1.321178,3.699165
10.49114,0.01386524,1.160426,-0.04534185,0.297821,3.724333,-0.5461731,1.014925,1.313433,0.6690685,1.789646
10.50632,0.013789,1.160439,-0.04539466,0.3040771,3.723936,-0.5526733,0.412138,0.02613558,0.4282214,0.594907
10.5221,0.01371516,1.160434,-0.04544681,0.3048706,3.713629,-0.5395508,0.05027494,0.6535742,0.8314702,1.058787
10.53777,0.01354408,1.16045,-0.04557777,0.3014526,3.70288,-0.5509949,0.2180447,0.6852832,0.7300602,1.024765
10.55736,0.0134399,1.16047,-0.04562014,0.3049316,3.722296,-0.536377,0.1776306,0.9913692,0.7463602,1.253563
10.57275,0.01332135,1.160559,-0.04562774,0.3742676,3.740295,-0.5062561,4.504306,1.169243,1.956756,5.048246
10.58731,0.01306105,1.160755,-0.04555684,0.4037781,3.734537,-0.4815979,2.026723,0.3961226,1.693477,2.670652
10.60293,0.01262814,1.160953,-0.0455252,0.4268188,3.707406,-0.3861694,1.47515,1.736964,6.109659,6.520816
10.62284,0.01246447,1.160951,-0.04556756,0.4176025,3.675799,-0.3574829,0.4630126,1.588348,1.441165,2.194126
10.63667,0.01227566,1.160968,-0.04556853,0.4659424,3.716964,-0.4886475,3.495001,2.976298,9.483279,10.53594
10.65847,0.01211344,1.161057,-0.04551566,0.5801086,3.688866,-0.4492798,5.235371,1.2889,1.8053,5.685903
10.67296,0.01178779,1.161228,-0.04543812,0.6734924,3.640569,-0.375824,6.447195,3.335265,5.071372,8.854893
10.69658,0.01160093,1.16125,-0.04541568,0.7068787,3.583058,-0.3901367,1.413665,2.435794,0.606041,2.880768
