Time,PositionChangeX,PositionChangeY,PositionChangeZ,RotationChangeX,RotationChangeY,RotationChangeZ,RotationSpeedX,RotationSpeedY,RotationSpeedZ,RotationSpeedTotal
18.39696,0,0,0,0,0,0,0,0,0,0
18.41696,0.02560094,1.19434,-0.06242573,13.20337,3.037993,2.615381,660.1533,151.8962,130.766,689.9091
18.43151,0.02407684,1.193982,-0.06281086,13.17374,1.788028,2.829115,2.037241,85.93549,14.69427,87.20654
18.4437,0.02398277,1.194249,-0.06302772,13.25046,1.463193,2.829888,6.295821,26.65582,0.06342933,27.3893
18.46157,0.02366191,1.194268,-0.06323905,13.4007,1.262531,2.814294,8.406404,11.22732,0.8725721,14.05282
18.4965,0.023616,1.194393,-0.06344952,13.54852,1.05054,2.803909,4.232185,6.069568,0.2970567,7.405355
18.51054,0.02342145,1.194542,-0.06372792,13.57388,0.8796812,2.757084,1.805786,12.16678,3.333424,12.74375
18.52436,0.02329386,1.194435,-0.06400166,13.67911,0.7556887,2.639545,7.612529,8.970332,8.504484,14.51701
18.53833,0.02309947,1.194707,-0.06425956,13.8429,0.6806463,2.538722,11.72955,5.374129,7.220871,14.78528
18.55204,0.02311432,1.195015,-0.06461184,14.06461,0.6603247,2.407785,16.1714,1.482471,9.551475,18.83992
18.56612,0.02315798,1.195178,-0.06489823,14.26782,0.6831306,2.292675,14.42513,1.618852,8.171135,16.65751
18.58011,0.02316179,1.195285,-0.06522801,14.43152,0.7274088,2.218508,11.707,3.16663,5.303506,13.23664
18.59412,0.023166,1.195462,-0.06551497,14.55948,0.7305564,2.204381,9.131346,0.2246155,1.008303,9.189592
18.60777,0.02321788,1.195576,-0.06575821,14.68423,0.7650921,2.200787,9.142858,2.530979,0.2639083,9.490381
18.62203,0.02316925,1.195827,-0.06617232,14.77707,0.8142465,2.181295,6.508692,3.446251,1.367211,7.490593
18.63771,0.02293513,1.196154,-0.06664468,14.89249,0.897225,2.143956,7.361557,5.292533,2.382482,9.374414
18.64941,0.02279878,1.196416,-0.06703284,14.99875,0.9744409,2.110111,9.076572,6.595532,2.890844,11.58629
18.66552,0.02266569,1.196585,-0.06724835,15.12094,1.054224,2.096389,7.585129,4.952578,0.8524746,9.098842
18.68048,0.02251504,1.196662,-0.06751859,15.21262,1.077113,2.141435,6.130612,1.53062,3.012388,7.000121
18.69642,0.02233198,1.196807,-0.06765223,15.27472,1.066424,2.180381,3.896135,0.6700969,2.443311,4.647437
18.71143,0.02201429,1.196997,-0.0679491,15.44162,1.033302,2.207301,11.11868,2.205845,1.793393,11.47637
18.72857,0.02169321,1.197097,-0.06805654,15.46036,1.011263,2.223594,1.092891,1.285126,0.9502587,1.936221
18.7448,0.02150037,1.197167,-0.06843623,15.48996,1.001945,2.178015,1.82438,0.5736452,2.809921,3.398983
18.76094,0.02113772,1.197158,-0.0686858,15.59177,0.9632423,2.176285,6.306983,2.397259,0.1077632,6.748074
18.77582,0.02075456,1.197242,-0.06870273,15.67996,0.9306917,2.173568,5.926685,2.188157,0.1825173,6.320359
18.79151,0.02023641,1.197422,-0.06886055,15.7995,0.8339673,2.183773,7.620623,6.16537,0.6505502,9.823894
18.81065,0.01991377,1.197405,-0.06885621,15.82181,0.7538284,2.241675,1.165288,4.186111,3.024534,5.294264
18.82631,0.01966709,1.197408,-0.06880979,15.80902,0.6719413,2.250735,0.8163663,5.227472,0.578437,5.322359
18.84503,0.01940873,1.197474,-0.06893429,15.79321,0.6237956,2.291202,0.8445079,2.572651,2.161873,3.464885
18.86245,0.01916158,1.197508,-0.06892635,15.80045,0.5601453,2.323022,0.4152431,3.65484,1.826818,4.107012
18.8765,0.01893398,1.197652,-0.06900077,15.81741,0.518033,2.321388,1.207383,2.996743,0.1172638,3.232954
18.88953,0.01847324,1.197786,-0.06900463,15.85202,0.4810391,2.290627,2.656126,2.838823,2.361001,4.548434
18.90846,0.01828878,1.19781,-0.06890982,15.84641,0.4853905,2.284835,0.2966546,0.2298862,0.3063281,0.4844466
18.92428,0.01812438,1.197804,-0.06879708,15.83994,0.4975481,2.350052,0.4091183,0.7687911,4.124095,4.215042
18.94055,0.01796238,1.197771,-0.06866972,15.79688,0.4913703,2.388158,2.645728,0.3787648,2.341293,3.553167
18.95962,0.01780437,1.197709,-0.06855134,15.75702,0.5170344,2.432614,2.090645,1.346211,2.331966,3.40898
18.97537,0.01769295,1.19768,-0.06843643,15.76129,0.4907773,2.494606,0.2712521,1.666263,3.935744,4.282533
18.99844,0.01743164,1.197538,-0.06854519,15.7735,0.5254772,2.539151,0.5291443,1.504153,1.930943,2.504199
19.02122,0.01727199,1.197452,-0.06863461,15.79904,0.5603305,2.499675,1.120857,1.529393,1.732842,2.568678
19.03923,0.01719576,1.197494,-0.06855291,15.81143,0.5613227,2.534604,0.6879898,0.05509625,1.939552,2.058696
19.05432,0.01713222,1.197521,-0.06848131,15.86578,0.5892507,2.48917,3.602528,1.851114,3.011884,5.047403
19.07111,0.01698558,1.197668,-0.06836884,15.94183,0.606085,2.467717,4.530394,1.002841,1.278037,4.812851
19.09003,0.01694624,1.197801,-0.06836162,16.056,0.6504092,2.386636,6.032047,2.341895,4.284188,7.760434
19.10684,0.01672897,1.198125,-0.06854135,16.30066,0.6875274,2.22206,14.55982,2.208925,9.794325,17.68605
19.12417,0.01660609,1.198673,-0.06876402,16.78265,0.8099859,1.771543,27.81552,7.066986,25.99978,38.72511
19.14033,0.01727729,1.200779,-0.06963279,17.69702,1.205011,0.8127508,56.56543,24.43742,59.31422,85.52784
19.1595,0.01759332,1.201083,-0.07008869,18.13416,1.376813,0.4801793,22.79984,8.960779,17.3466,30.01721
19.17623,0.01810953,1.201466,-0.07049551,18.41153,1.399812,0.3297252,16.58388,1.375078,8.995324,18.91644
19.19351,0.01855572,1.202075,-0.07165277,18.888,1.616497,0.1240943,27.57263,12.53922,11.89934,32.54345
19.2143,0.01884464,1.202171,-0.07226608,19.01105,1.698845,0.2264524,5.917989,3.960537,4.922955,8.657017
19.23172,0.01926075,1.202188,-0.07307781,19.13062,1.815161,0.2963861,6.864652,6.677953,4.015048,10.38456
19.24989,0.01991862,1.202554,-0.07436654,19.36328,2.092628,0.3206356,12.80672,15.27273,1.334774,19.97623
